Time,MPOS(0),DPOS(0),DRIVE_FE(0)
9.512,176.59814,176.738,-0.01015
9.513,176.64801,176.788,-0.01003
9.514,176.69774,176.838,-0.00978
9.515,176.74745,176.888,-0.00949
9.516,176.79716,176.938,-0.00921
9.517,176.84679,176.988,-0.00884
9.518,176.89653,177.038,-0.00855
9.519,176.94639,177.088,-0.00839
9.52,176.99653,177.138,-0.00851
9.521,177.04648,177.188,-0.00848
9.522,177.09583,177.238,-0.0079
9.523,177.14525,177.288,-0.00733
9.524,177.1945,177.338,-0.00661
9.525,177.24354,177.388,-0.00565
9.526,177.29278,177.438,-0.00486
9.527,177.34201,177.488,-0.00413
9.528,177.39116,177.538,-0.00333
9.529,177.44015,177.588,-0.00229
9.53,177.48901,177.638,-0.00114
9.531,177.53813,177.688,-0.00023
9.532,177.58728,177.738,0.0006
9.533,177.63641,177.788,0.00149
9.534,177.68573,177.838,0.0022
9.535,177.73523,177.888,0.00272
9.536,177.78482,177.938,0.00313
9.537,177.83439,177.988,0.00362
9.538,177.88359,178.038,0.00432
9.539,177.93309,178.088,0.00486
9.54,177.98261,178.138,0.00533
9.541,178.03211,178.188,0.0058
9.542,178.08174,178.238,0.00614
9.543,178.13162,178.288,0.00637
9.544,178.18161,178.338,0.00639
9.545,178.23158,178.388,0.0064
9.546,178.28096,178.438,0.00692
9.547,178.33037,178.488,0.00758
9.548,178.38021,178.538,0.00779
9.549,178.4303,178.588,0.00772
9.55,178.48066,178.638,0.0074
9.551,178.53131,178.688,0.00685
9.552,178.58214,178.738,0.00602
9.553,178.63312,178.788,0.00497
9.554,178.68384,178.838,0.00425
9.555,178.73472,178.888,0.0034
9.556,178.78549,178.938,0.00255
9.557,178.83617,178.988,0.00189
9.558,178.88685,179.038,0.00123
9.559,178.93753,179.088,0.00057
9.56,178.98823,179.138,-0.00015
9.561,179.03852,179.188,-0.00052
9.562,179.0884,179.238,-0.00041
9.563,179.13838,179.288,-0.00038
9.564,179.18843,179.338,-0.00044
9.565,179.23834,179.388,-0.00034
9.566,179.2884,179.438,-0.00038
9.567,179.33861,179.488,-0.00055
9.568,179.38883,179.538,-0.0008
9.569,179.43882,179.582,-0.00084
9.57,179.48858,179.62,-0.00068
9.571,179.53834,179.652,-0.00049
9.572,179.58807,179.678,-0.00537
9.573,179.63658,179.698,-0.01539
9.574,179.68188,179.712,-0.02846
9.575,179.72273,179.72,-0.04309
9.576,179.76003,179.722,-0.06002
9.577,179.79501,179.722,-0.08048
9.578,179.82818,179.722,-0.10516
9.579,179.85896,179.722,-0.13351
9.58,179.88711,179.722,-0.16172
9.581,179.91336,179.722,-0.18813
9.582,179.93966,179.722,-0.2143
9.583,179.9676,179.722,-0.24199
9.584,179.99673,179.722,-0.27104
9.585,180.02554,179.722,-0.29996
9.586,180.05286,179.722,-0.32753
9.587,180.07827,179.722,-0.35318
9.588,180.10211,179.722,-0.37722
9.589,180.12414,179.722,-0.3995
9.59,180.14432,179.722,-0.4199
9.591,180.16249,179.722,-0.43833
9.592,180.17869,179.722,-0.45477
9.593,180.19292,179.722,-0.46926
9.594,180.20532,179.722,-0.48188
9.595,180.21607,179.722,-0.49284
9.596,180.22524,179.722,-0.50217
9.597,180.23279,179.722,-0.50991
9.598,180.23892,179.722,-0.51623
9.599,180.2436,179.722,-0.5211
9.6,180.247,179.722,-0.52465
9.601,180.24914,179.722,-0.52694
9.602,180.25014,179.722,-0.52807
9.603,180.2502,179.722,-0.52823
9.604,180.24992,179.722,-0.52795
9.605,180.2496,179.722,-0.52765
9.606,180.24908,179.722,-0.52715
9.607,180.24846,179.722,-0.52654
9.608,180.24757,179.722,-0.52571
9.609,180.24643,179.722,-0.52459
9.61,180.24486,179.722,-0.52308
9.611,180.24283,179.722,-0.5211
9.612,180.24044,179.722,-0.51875
9.613,180.2378,179.722,-0.51614
9.614,180.23484,179.722,-0.51325
9.615,180.23013,179.722,-0.50885
9.616,180.22378,179.722,-0.50264
9.617,180.21692,179.722,-0.49575
9.618,180.21036,179.722,-0.48921
9.619,180.20326,179.722,-0.48219
9.62,180.19541,179.722,-0.4744
9.621,180.18718,179.722,-0.46626
9.622,180.17842,179.722,-0.45752
9.623,180.16946,179.722,-0.44861
9.624,180.16018,179.722,-0.43934
9.625,180.15071,179.722,-0.42992
9.626,180.14104,179.722,-0.42026
9.627,180.13119,179.722,-0.41042
9.628,180.12107,179.722,-0.40034
9.629,180.11071,179.722,-0.39002
9.63,180.10021,179.722,-0.37953
9.631,180.08951,179.722,-0.36884
9.632,180.07876,179.722,-0.3581
9.633,180.06795,179.722,-0.34731
9.634,180.05697,179.722,-0.33635
9.635,180.04594,179.722,-0.32531
9.636,180.03493,179.722,-0.31428
9.637,180.02394,179.722,-0.3033
9.638,180.01299,179.722,-0.29234
9.639,180.00206,179.722,-0.28144
9.64,179.99103,179.722,-0.27041
9.641,179.9801,179.722,-0.25945
9.642,179.96937,179.722,-0.24869
9.643,179.95885,179.722,-0.23815
9.644,179.94847,179.722,-0.22777
9.645,179.93826,179.722,-0.21752
9.646,179.92827,179.722,-0.2075
9.647,179.91841,179.722,-0.19762
9.648,179.90874,179.722,-0.18793
9.649,179.89933,179.722,-0.1785
9.65,179.89019,179.722,-0.16933
9.651,179.88128,179.722,-0.16035
9.652,179.87264,179.722,-0.15171
9.653,179.86428,179.722,-0.14332
9.654,179.85617,179.722,-0.13517
9.655,179.84827,179.722,-0.12724
9.656,179.84059,179.722,-0.11953
9.657,179.83317,179.722,-0.1121
9.658,179.82591,179.722,-0.10482
9.659,179.81897,179.722,-0.0978
9.66,179.81227,179.722,-0.09111
9.661,179.80578,179.722,-0.08458
9.662,179.79957,179.722,-0.07832
9.663,179.7936,179.722,-0.07232
9.664,179.7879,179.722,-0.06659
9.665,179.78234,179.722,-0.06103
9.666,179.77695,179.722,-0.05564
9.667,179.77174,179.722,-0.05037
9.668,179.76675,179.722,-0.04537
9.669,179.76209,179.722,-0.04066
9.67,179.7576,179.722,-0.03616
9.671,179.75329,179.722,-0.03183
9.672,179.74916,179.722,-0.02766
9.673,179.74529,179.722,-0.02376
9.674,179.7416,179.722,-0.02005
9.675,179.73814,179.722,-0.01657
9.676,179.73489,179.722,-0.01328
9.677,179.73181,179.722,-0.01018
9.678,179.72893,179.722,-0.00728
9.679,179.72623,179.722,-0.00456
9.68,179.72377,179.722,-0.00207
9.681,179.7215,179.722,0.00023
9.682,179.71936,179.722,0.00239
9.683,179.71738,179.722,0.00439
9.684,179.71553,179.722,0.00625
9.685,179.71382,179.722,0.00798
9.686,179.71227,179.722,0.00954
9.687,179.71089,179.722,0.01094
9.688,179.70961,179.722,0.01224
9.689,179.7084,179.722,0.01346
9.69,179.70734,179.722,0.01453
9.691,179.70638,179.722,0.01551
9.692,179.70555,179.722,0.01635
9.693,179.70477,179.722,0.01713
9.694,179.704,179.722,0.0179
9.695,179.70317,179.722,0.01872
9.696,179.7023,179.722,0.0196
9.697,179.70164,179.722,0.02029
9.698,179.70114,179.722,0.0208
9.699,179.70076,179.722,0.0212
9.7,179.70045,179.722,0.02152
9.701,179.7002,179.722,0.02176
9.702,179.7,179.722,0.02198
9.703,179.69984,179.722,0.02214
9.704,179.69969,179.722,0.02229
9.705,179.69958,179.722,0.02241
9.706,179.69948,179.722,0.02251
9.707,179.69941,179.722,0.02259
9.708,179.69934,179.722,0.02265
9.709,179.6993,179.722,0.0227
9.71,179.69928,179.722,0.02271
9.711,179.69924,179.722,0.02276
9.712,179.69924,179.722,0.02276
9.713,179.69922,179.722,0.02277
9.714,179.69921,179.722,0.02279
9.715,179.69921,179.722,0.0228
9.716,179.69921,179.722,0.02279
9.717,179.69921,179.722,0.02278
9.718,179.69921,179.722,0.02278
9.719,179.69923,179.722,0.02277
9.72,179.69922,179.722,0.02278
9.721,179.69925,179.722,0.02275
9.722,179.69927,179.722,0.02273
9.723,179.69927,179.722,0.02273
9.724,179.69928,179.722,0.02273
9.725,179.69929,179.722,0.02271
9.726,179.69931,179.722,0.0227
9.727,179.69932,179.722,0.02268
9.728,179.69933,179.722,0.02268
9.729,179.69935,179.722,0.02265
9.73,179.69938,179.722,0.02262
9.731,179.69939,179.722,0.02261
9.732,179.69943,179.722,0.02258
9.733,179.69944,179.722,0.02256
9.734,179.69945,179.722,0.02256
9.735,179.69947,179.722,0.02253
9.736,179.6995,179.722,0.02251
9.737,179.69953,179.722,0.02248
9.738,179.69955,179.722,0.02245
9.739,179.69956,179.722,0.02244
9.74,179.6996,179.722,0.02241
9.741,179.69961,179.722,0.02239
9.742,179.69963,179.722,0.02237
9.743,179.69965,179.722,0.02235
9.744,179.69966,179.722,0.02234
9.745,179.69971,179.722,0.0223
9.746,179.69972,179.722,0.02228
9.747,179.69974,179.722,0.02226
9.748,179.69976,179.722,0.02224
9.749,179.69978,179.722,0.02222
9.75,179.6998,179.722,0.0222
9.751,179.69982,179.722,0.02218
9.752,179.69985,179.722,0.02216
9.753,179.69988,179.722,0.02213
9.754,179.69989,179.722,0.02211
9.755,179.69993,179.722,0.02207
9.756,179.69996,179.722,0.02205
9.757,179.69999,179.722,0.02201
9.758,179.70003,179.722,0.02198
9.759,179.70006,179.722,0.02194
9.76,179.70012,179.722,0.02189
9.761,179.70018,179.722,0.02183
9.762,179.70022,179.722,0.02178
9.763,179.70029,179.722,0.02172
9.764,179.70034,179.722,0.02166
9.765,179.70039,179.722,0.02162
9.766,179.70046,179.722,0.02155
9.767,179.70051,179.722,0.0215
9.768,179.70057,179.722,0.02144
9.769,179.70063,179.722,0.02138
9.77,179.70069,179.722,0.02132
9.771,179.70075,179.722,0.02126
9.772,179.70082,179.722,0.02119
9.773,179.70088,179.722,0.02113
9.774,179.70095,179.722,0.02106
9.775,179.70101,179.722,0.021
9.776,179.70108,179.722,0.02093
9.777,179.70116,179.722,0.02085
9.778,179.70121,179.722,0.0208
9.779,179.7013,179.722,0.02071
9.78,179.70136,179.722,0.02065
9.781,179.70144,179.722,0.02057
9.782,179.70151,179.722,0.0205
9.783,179.70157,179.722,0.02044
9.784,179.70164,179.722,0.02036
9.785,179.70171,179.722,0.0203
9.786,179.70177,179.722,0.02024
9.787,179.70184,179.722,0.02017
9.788,179.70191,179.722,0.02009
9.789,179.70198,179.722,0.02003
9.79,179.70205,179.722,0.01996
9.791,179.70212,179.722,0.01989
9.792,179.70219,179.722,0.01982
9.793,179.70225,179.722,0.01975
9.794,179.70233,179.722,0.01968
9.795,179.7024,179.722,0.01961
9.796,179.70246,179.722,0.01955
9.797,179.70254,179.722,0.01946
9.798,179.70262,179.722,0.01939
9.799,179.70269,179.722,0.01932
9.8,179.70277,179.722,0.01924
9.801,179.70284,179.722,0.01917
9.802,179.70293,179.722,0.01908
9.803,179.70301,179.722,0.019
9.804,179.70309,179.722,0.01892
9.805,179.70317,179.722,0.01883
9.806,179.70324,179.722,0.01877
9.807,179.70333,179.722,0.01868
9.808,179.70341,179.722,0.0186
9.809,179.70349,179.722,0.01852
9.81,179.70357,179.722,0.01844
9.811,179.70364,179.722,0.01837
9.812,179.70373,179.722,0.01828
9.813,179.70382,179.722,0.01819
9.814,179.70392,179.722,0.0181
9.815,179.70402,179.722,0.018
9.816,179.70412,179.722,0.01789
9.817,179.70422,179.722,0.01779
9.818,179.70433,179.722,0.01768
9.819,179.70443,179.722,0.01759
9.82,179.70453,179.722,0.01748
9.821,179.70464,179.722,0.01737
9.822,179.70474,179.722,0.01727
9.823,179.70486,179.722,0.01716
9.824,179.70497,179.722,0.01704
9.825,179.70508,179.722,0.01694
9.826,179.70519,179.722,0.01682
9.827,179.70529,179.722,0.01672
9.828,179.70541,179.722,0.0166
9.829,179.70553,179.722,0.01649
9.83,179.70563,179.722,0.01638
9.831,179.70574,179.722,0.01627
9.832,179.70584,179.722,0.01617
9.833,179.70595,179.722,0.01606
9.834,179.70606,179.722,0.01595
9.835,179.70617,179.722,0.01584
9.836,179.70628,179.722,0.01573
9.837,179.70639,179.722,0.01563
9.838,179.70649,179.722,0.01552
9.839,179.70661,179.722,0.0154
9.84,179.70671,179.722,0.0153
9.841,179.70684,179.722,0.01518
9.842,179.70694,179.722,0.01507
9.843,179.70704,179.722,0.01497
9.844,179.70715,179.722,0.01486
9.845,179.70727,179.722,0.01475
9.846,179.70739,179.722,0.01463
9.847,179.70749,179.722,0.01452
9.848,179.70761,179.722,0.0144
9.849,179.70772,179.722,0.01429
9.85,179.70783,179.722,0.01419
9.851,179.70794,179.722,0.01407
9.852,179.70806,179.722,0.01396
9.853,179.70817,179.722,0.01385
9.854,179.70828,179.722,0.01374
9.855,179.70839,179.722,0.01363
9.856,179.70849,179.722,0.01353
9.857,179.7086,179.722,0.01341
9.858,179.7087,179.722,0.01331
9.859,179.70881,179.722,0.0132
9.86,179.70892,179.722,0.01309
9.861,179.70902,179.722,0.01299
9.862,179.70912,179.722,0.01289
9.863,179.70923,179.722,0.01278
9.864,179.70934,179.722,0.01267
9.865,179.70945,179.722,0.01257
9.866,179.70954,179.722,0.01247
9.867,179.70964,179.722,0.01237
9.868,179.70976,179.722,0.01226
9.869,179.70984,179.722,0.01217
9.87,179.70995,179.722,0.01207
9.871,179.71005,179.722,0.01197
9.872,179.71014,179.722,0.01187
9.873,179.71023,179.722,0.01178
9.874,179.71034,179.722,0.01167
9.875,179.71045,179.722,0.01157
9.876,179.71054,179.722,0.01147
9.877,179.71065,179.722,0.01136
9.878,179.71076,179.722,0.01125
9.879,179.71087,179.722,0.01115
9.88,179.71098,179.722,0.01103
9.881,179.71108,179.722,0.01094
9.882,179.71118,179.722,0.01084
9.883,179.71128,179.722,0.01074
9.884,179.71138,179.722,0.01064
9.885,179.71146,179.722,0.01055
9.886,179.71156,179.722,0.01045
9.887,179.71165,179.722,0.01036
9.888,179.71175,179.722,0.01027
9.889,179.71185,179.722,0.01016
9.89,179.71194,179.722,0.01007
9.891,179.71204,179.722,0.00997
9.892,179.71212,179.722,0.00989
9.893,179.71221,179.722,0.0098
9.894,179.71231,179.722,0.0097
9.895,179.71241,179.722,0.0096
9.896,179.7125,179.722,0.00951
9.897,179.7126,179.722,0.00941
9.898,179.71269,179.722,0.00932
9.899,179.71279,179.722,0.00923
9.9,179.71288,179.722,0.00913
9.901,179.71298,179.722,0.00903
9.902,179.71306,179.722,0.00895
9.903,179.71314,179.722,0.00887
9.904,179.71323,179.722,0.00878
9.905,179.71332,179.722,0.00869
9.906,179.71341,179.722,0.0086
9.907,179.71348,179.722,0.00853
9.908,179.71358,179.722,0.00843
9.909,179.71366,179.722,0.00835
9.91,179.71374,179.722,0.00827
9.911,179.71384,179.722,0.00818
9.912,179.71391,179.722,0.00809
9.913,179.714,179.722,0.00801
9.914,179.71408,179.722,0.00793
9.915,179.71417,179.722,0.00784
9.916,179.71424,179.722,0.00777
9.917,179.71435,179.722,0.00767
9.918,179.71442,179.722,0.00758
9.919,179.71451,179.722,0.0075
9.92,179.71459,179.722,0.00742
9.921,179.71466,179.722,0.00735
9.922,179.71475,179.722,0.00726
9.923,179.71483,179.722,0.00717
9.924,179.71491,179.722,0.0071
9.925,179.71498,179.722,0.00703
9.926,179.71505,179.722,0.00695
9.927,179.71513,179.722,0.00688
9.928,179.71521,179.722,0.0068
9.929,179.71528,179.722,0.00673
9.93,179.71531,179.722,0.00669
9.931,179.71539,179.722,0.00662
9.932,179.71544,179.722,0.00656
9.933,179.71548,179.722,0.00652
9.934,179.71555,179.722,0.00646
9.935,179.7156,179.722,0.00642
9.936,179.71563,179.722,0.00637
9.937,179.71568,179.722,0.00632
9.938,179.7157,179.722,0.0063
9.939,179.71574,179.722,0.00626
9.94,179.71579,179.722,0.00622
9.941,179.71581,179.722,0.00619
9.942,179.71584,179.722,0.00617
9.943,179.71587,179.722,0.00613
9.944,179.7159,179.722,0.0061
9.945,179.71594,179.722,0.00607
9.946,179.71595,179.722,0.00605
9.947,179.71601,179.722,0.006
9.948,179.71602,179.722,0.00598
9.949,179.71606,179.722,0.00594
9.95,179.71611,179.722,0.00589
9.951,179.71613,179.722,0.00587
9.952,179.71617,179.722,0.00583
9.953,179.71619,179.722,0.00582
9.954,179.71623,179.722,0.00578
9.955,179.71627,179.722,0.00574
9.956,179.7163,179.722,0.0057
9.957,179.71632,179.722,0.00568
9.958,179.71639,179.722,0.00562
9.959,179.7164,179.722,0.0056
9.96,179.71645,179.722,0.00556
9.961,179.71648,179.722,0.00553
9.962,179.7165,179.722,0.0055
9.963,179.71653,179.722,0.00547
9.964,179.71656,179.722,0.00544
9.965,179.71659,179.722,0.00541
9.966,179.71662,179.722,0.00538
9.967,179.71665,179.722,0.00535
9.968,179.71671,179.722,0.0053
9.969,179.71671,179.722,0.00529
9.97,179.71674,179.722,0.00526
9.971,179.71676,179.722,0.00524
9.972,179.71678,179.722,0.00522
9.973,179.71681,179.722,0.00519
9.974,179.71683,179.722,0.00517
9.975,179.71683,179.722,0.00517
9.976,179.71688,179.722,0.00513
9.977,179.71691,179.722,0.0051
9.978,179.7169,179.722,0.0051
9.979,179.71695,179.722,0.00505
9.98,179.71696,179.722,0.00505
9.981,179.71699,179.722,0.00501
9.982,179.717,179.722,0.005
9.983,179.71702,179.722,0.00499
9.984,179.71706,179.722,0.00494
9.985,179.71706,179.722,0.00494
9.986,179.71711,179.722,0.0049
9.987,179.71712,179.722,0.00488
9.988,179.71715,179.722,0.00486
9.989,179.71718,179.722,0.00482
9.99,179.71719,179.722,0.00481
9.991,179.71724,179.722,0.00477
9.992,179.71727,179.722,0.00474
9.993,179.71728,179.722,0.00473
9.994,179.7173,179.722,0.0047
9.995,179.71733,179.722,0.00468
9.996,179.71736,179.722,0.00465
9.997,179.71738,179.722,0.00463
9.998,179.71741,179.722,0.0046
9.999,179.71745,179.722,0.00455
10.0,179.71747,179.722,0.00454
10.001,179.71749,179.722,0.00451
10.002,179.71752,179.722,0.00448
10.003,179.71755,179.722,0.00446
10.004,179.71757,179.722,0.00444
10.005,179.71762,179.722,0.00438
10.006,179.71764,179.722,0.00437
10.007,179.71767,179.722,0.00433
10.008,179.7177,179.722,0.0043
10.009,179.71771,179.722,0.00429
10.01,179.71776,179.722,0.00424
10.011,179.71778,179.722,0.00422
10.012,179.71783,179.722,0.00417
10.013,179.71784,179.722,0.00416
10.014,179.71787,179.722,0.00414
10.015,179.71791,179.722,0.00409
10.016,179.71793,179.722,0.00407
10.017,179.71794,179.722,0.00406
10.018,179.71799,179.722,0.00401
10.019,179.71802,179.722,0.00399
10.02,179.71805,179.722,0.00395
10.021,179.71807,179.722,0.00394
10.022,179.71811,179.722,0.00389
10.023,179.71814,179.722,0.00386
10.024,179.71816,179.722,0.00384
10.025,179.71821,179.722,0.00379
10.026,179.71825,179.722,0.00376
10.027,179.71829,179.722,0.00371
10.028,179.7183,179.722,0.0037
10.029,179.71835,179.722,0.00365
10.03,179.71838,179.722,0.00362
10.031,179.71841,179.722,0.00359
10.032,179.71845,179.722,0.00355
10.033,179.71848,179.722,0.00353
10.034,179.71852,179.722,0.00348
10.035,179.71855,179.722,0.00346
10.036,179.71859,179.722,0.00342
10.037,179.71861,179.722,0.0034
10.038,179.71866,179.722,0.00335
10.039,179.71867,179.722,0.00334
10.04,179.71873,179.722,0.00328
10.041,179.71875,179.722,0.00326
10.042,179.71877,179.722,0.00324
10.043,179.71882,179.722,0.00318
10.044,179.71882,179.722,0.00318
10.045,179.71889,179.722,0.00312
10.046,179.71891,179.722,0.00309
10.047,179.71893,179.722,0.00307
10.048,179.71898,179.722,0.00303
10.049,179.719,179.722,0.00301
10.05,179.71902,179.722,0.00298
10.051,179.71907,179.722,0.00293
10.052,179.71909,179.722,0.00292
10.053,179.71912,179.722,0.00288
10.054,179.71915,179.722,0.00285
10.055,179.71919,179.722,0.00282
10.056,179.71921,179.722,0.00279
10.057,179.71925,179.722,0.00275
10.058,179.71927,179.722,0.00273
10.059,179.7193,179.722,0.0027
10.06,179.71934,179.722,0.00267
10.061,179.71936,179.722,0.00264
10.062,179.7194,179.722,0.0026
10.063,179.71941,179.722,0.00258
10.064,179.71947,179.722,0.00254
10.065,179.71949,179.722,0.00251
10.066,179.71952,179.722,0.00248
10.067,179.71956,179.722,0.00245
10.068,179.71957,179.722,0.00244
10.069,179.71961,179.722,0.00239
10.07,179.71963,179.722,0.00237
10.071,179.71966,179.722,0.00235
10.072,179.71969,179.722,0.00232
10.073,179.71971,179.722,0.0023
10.074,179.71974,179.722,0.00226
10.075,179.71976,179.722,0.00224
10.076,179.7198,179.722,0.00221
10.077,179.71981,179.722,0.00218
10.078,179.71984,179.722,0.00216
10.079,179.71989,179.722,0.00212
10.08,179.7199,179.722,0.0021
10.081,179.71992,179.722,0.00208
10.082,179.71995,179.722,0.00205
10.083,179.71996,179.722,0.00205
10.084,179.72,179.722,0.00199
10.085,179.72,179.722,0.002
10.086,179.72005,179.722,0.00195
10.087,179.72007,179.722,0.00193
10.088,179.7201,179.722,0.0019
10.089,179.72013,179.722,0.00187
10.09,179.72014,179.722,0.00187
10.091,179.72018,179.722,0.00183
10.092,179.7202,179.722,0.0018
10.093,179.72021,179.722,0.00179
10.094,179.72024,179.722,0.00176
10.095,179.72027,179.722,0.00174
10.096,179.7203,179.722,0.0017
10.097,179.72032,179.722,0.00169
10.098,179.72036,179.722,0.00165
10.099,179.72037,179.722,0.00163
10.1,179.72039,179.722,0.00162
10.101,179.72044,179.722,0.00157
10.102,179.72043,179.722,0.00157
10.103,179.72046,179.722,0.00154
10.104,179.72049,179.722,0.00151
10.105,179.72051,179.722,0.00149
10.106,179.72053,179.722,0.00148
10.107,179.72055,179.722,0.00145
10.108,179.72058,179.722,0.00142
10.109,179.72059,179.722,0.00141
10.11,179.72062,179.722,0.00138
10.111,179.72064,179.722,0.00135
10.112,179.72067,179.722,0.00133
10.113,179.72068,179.722,0.00132
10.114,179.72072,179.722,0.00128
10.115,179.72072,179.722,0.00128
10.116,179.72075,179.722,0.00125
10.117,179.72078,179.722,0.00122
10.118,179.7208,179.722,0.00121
10.119,179.72082,179.722,0.00119
10.12,179.72083,179.722,0.00117
10.121,179.72085,179.722,0.00116
10.122,179.72088,179.722,0.00111
10.123,179.72089,179.722,0.00111
10.124,179.72092,179.722,0.00109
10.125,179.72093,179.722,0.00107
10.126,179.72096,179.722,0.00104
10.127,179.72097,179.722,0.00104
10.128,179.72099,179.722,0.00101
10.129,179.721,179.722,0.00101
10.13,179.72102,179.722,0.00099
10.131,179.72105,179.722,0.00094
10.132,179.72104,179.722,0.00096
10.133,179.72108,179.722,0.00092
10.134,179.7211,179.722,0.00091
10.135,179.72111,179.722,0.0009
10.136,179.72112,179.722,0.00088
10.137,179.72114,179.722,0.00087
10.138,179.72115,179.722,0.00085
10.139,179.72116,179.722,0.00084
10.14,179.72121,179.722,0.00079
10.141,179.7212,179.722,0.00081
10.142,179.72122,179.722,0.00078
10.143,179.72125,179.722,0.00075
10.144,179.72126,179.722,0.00074
10.145,179.72127,179.722,0.00073
10.146,179.72128,179.722,0.00073
10.147,179.7213,179.722,0.0007
10.148,179.72131,179.722,0.00069
10.149,179.72133,179.722,0.00067
10.15,179.72136,179.722,0.00065
10.151,179.72135,179.722,0.00065
10.152,179.72137,179.722,0.00063
10.153,179.72139,179.722,0.00061
10.154,179.72138,179.722,0.00061
10.155,179.72142,179.722,0.00059
10.156,179.72142,179.722,0.00059
10.157,179.72143,179.722,0.00057
10.158,179.72146,179.722,0.00055
10.159,179.72147,179.722,0.00054
10.16,179.72149,179.722,0.00051
10.161,179.72149,179.722,0.00051
10.162,179.7215,179.722,0.0005
10.163,179.72153,179.722,0.00047
10.164,179.72153,179.722,0.00047
10.165,179.72154,179.722,0.00046
10.166,179.72156,179.722,0.00044
10.167,179.72157,179.722,0.00043
10.168,179.72159,179.722,0.00041
10.169,179.72161,179.722,0.0004
10.17,179.72162,179.722,0.00039
10.171,179.72162,179.722,0.00038
10.172,179.72164,179.722,0.00036
10.173,179.72164,179.722,0.00036
10.174,179.72165,179.722,0.00035
10.175,179.72168,179.722,0.00032
10.176,179.72168,179.722,0.00032
10.177,179.72169,179.722,0.00031
10.178,179.72172,179.722,0.00028
10.179,179.7217,179.722,0.0003
10.18,179.72172,179.722,0.00027
10.181,179.72172,179.722,0.00029
10.182,179.72175,179.722,0.00026
10.183,179.72176,179.722,0.00024
10.184,179.72176,179.722,0.00025
10.185,179.72178,179.722,0.00023
10.186,179.72178,179.722,0.00022
10.187,179.72181,179.722,0.0002
10.188,179.7218,179.722,0.0002
10.189,179.72182,179.722,0.00018
10.19,179.72183,179.722,0.00017
10.191,179.72183,179.722,0.00017
10.192,179.72185,179.722,0.00015
10.193,179.72186,179.722,0.00014
10.194,179.72187,179.722,0.00013
10.195,179.72187,179.722,0.00013
10.196,179.72188,179.722,0.00012
10.197,179.72191,179.722,9.39369e-05
10.198,179.72191,179.722,9.20296e-05
10.199,179.72191,179.722,8.7738e-05
10.2,179.72193,179.722,7.43866e-05
10.201,179.72193,179.722,6.19888e-05
10.202,179.72194,179.722,5.8651e-05
10.203,179.72194,179.722,5.8651e-05
10.204,179.72195,179.722,5.05447e-05
10.205,179.72197,179.722,3.00407e-05
10.206,179.72197,179.722,3.48091e-05
10.207,179.722,179.722,6.19888e-06
10.208,179.72199,179.722,1.43051e-05
10.209,179.72201,179.722,-3.33786e-06
10.21,179.72201,179.722,-1.23978e-05
10.211,179.72204,179.722,-3.38554e-05
10.212,179.72201,179.722,-1.57356e-05
10.213,179.72203,179.722,-2.76566e-05
10.214,179.72204,179.722,-3.76701e-05
10.215,179.72207,179.722,-6.48499e-05
10.216,179.72207,179.722,-6.86646e-05
10.217,179.72208,179.722,-7.77245e-05
10.218,179.72208,179.722,-8.34465e-05
10.219,179.72208,179.722,-7.43866e-05
10.22,179.7221,179.722,-9.58443e-05
10.221,179.7221,179.722,-9.53674e-05
10.222,179.7221,179.722,-9.9659e-05
10.223,179.72212,179.722,-0.00012
10.224,179.72211,179.722,-0.00011
10.225,179.72213,179.722,-0.00013
10.226,179.72213,179.722,-0.00013
10.227,179.72214,179.722,-0.00013
10.228,179.72215,179.722,-0.00015
10.229,179.72215,179.722,-0.00015
10.23,179.72216,179.722,-0.00016
10.231,179.72216,179.722,-0.00016
10.232,179.72218,179.722,-0.00018
10.233,179.72217,179.722,-0.00017
10.234,179.72218,179.722,-0.00018
10.235,179.7222,179.722,-0.00019
10.236,179.7222,179.722,-0.0002
10.237,179.72222,179.722,-0.00022
10.238,179.72221,179.722,-0.00021
10.239,179.72223,179.722,-0.00023
10.24,179.72222,179.722,-0.00023
10.241,179.72223,179.722,-0.00023
10.242,179.72224,179.722,-0.00024
10.243,179.72223,179.722,-0.00023
10.244,179.72225,179.722,-0.00025
10.245,179.72225,179.722,-0.00025
10.246,179.72226,179.722,-0.00026
10.247,179.72226,179.722,-0.00026
10.248,179.72226,179.722,-0.00026
10.249,179.72228,179.722,-0.00028
10.25,179.72227,179.722,-0.00027
10.251,179.72227,179.722,-0.00027
10.252,179.72229,179.722,-0.00029
10.253,179.72228,179.722,-0.00028
10.254,179.7223,179.722,-0.00029
10.255,179.72231,179.722,-0.00031
10.256,179.72229,179.722,-0.00029
10.257,179.72233,179.722,-0.00032
10.258,179.72233,179.722,-0.00033
10.259,179.72232,179.722,-0.00032
10.26,179.72233,179.722,-0.00033
10.261,179.72232,179.722,-0.00032
10.262,179.72235,179.722,-0.00035
10.263,179.72235,179.722,-0.00034
10.264,179.72235,179.722,-0.00035
10.265,179.72236,179.722,-0.00035
10.266,179.72235,179.722,-0.00034
10.267,179.72237,179.722,-0.00037
10.268,179.72237,179.722,-0.00037
10.269,179.72238,179.722,-0.00038
10.27,179.72237,179.722,-0.00037
10.271,179.7224,179.722,-0.00039
10.272,179.72239,179.722,-0.00039
