Time,DPOS(0),MPOS(0),MSPEED(0),DRIVE_FE(0)
1.822,83.96866,83.96866,-0.00048,0.0
1.823,83.96866,83.96866,0.00048,0.0
1.824,83.96866,83.96866,-0.00048,0.0
1.825,83.96866,83.96866,0.0,0.0
1.826,83.96866,83.96866,0.0,0.0
1.827,83.96866,83.96866,0.0,0.0
1.828,83.96866,83.96866,0.0,0.0
1.829,83.96866,83.96866,0.0,0.0
1.83,83.96866,83.96866,-0.00048,0.0
1.831,83.96866,83.96866,0.0,0.0
1.832,83.96866,83.96866,0.00048,0.0
1.833,83.96866,83.96866,-0.00048,0.0
1.834,83.96866,83.96866,0.00048,0.0
1.835,83.96866,83.96866,0.00048,0.0
1.836,83.96866,83.96866,0.0,0.0
1.837,83.96866,83.96866,0.0,0.0
1.838,83.96866,83.96866,-0.00095,0.0
1.839,83.96866,83.96866,0.0,0.0
1.84,83.96866,83.96866,0.00048,0.0
1.841,83.96866,83.96866,0.0,0.0
1.842,83.96866,83.96866,-0.00048,0.0
1.843,83.96866,83.96866,0.00048,0.0
1.844,83.96866,83.96866,-0.00095,0.0
1.845,83.96866,83.96866,0.00095,0.0
1.846,83.96866,83.96866,0.0,0.0
1.847,83.96866,83.96866,0.0,0.0
1.848,83.96866,83.96866,0.0,0.0
1.849,83.96866,83.96866,0.0,0.0
1.85,83.96866,83.96866,0.0,0.0
1.851,83.96866,83.96866,0.0,0.0
1.852,83.96866,83.96866,-0.00048,0.0
1.853,83.96866,83.96866,0.0,0.0
1.854,83.96866,83.96866,0.0,0.0
1.855,83.96866,83.96866,0.00095,0.0
1.856,83.96866,83.96866,-0.00048,0.0
1.857,83.96866,83.96866,0.0,0.0
1.858,83.96866,83.96866,0.0,0.0
1.859,83.96866,83.96866,0.0,0.0
1.86,83.96866,83.96866,0.0,0.0
1.861,83.96866,83.96866,-0.00048,0.0
1.862,83.96866,83.96866,0.00048,0.0
1.863,83.96866,83.96866,-0.00048,0.0
1.864,83.96866,83.96866,0.00048,0.0
1.865,83.96866,83.96866,-0.00048,0.0
1.866,83.96866,83.96866,0.00048,0.0
1.867,83.96866,83.96866,-0.00048,0.0
1.868,83.96866,83.96866,0.0,0.0
1.869,83.96866,83.96866,0.00048,0.0
1.87,83.96866,83.96866,-0.00048,0.0
1.871,83.96866,83.96866,0.00048,0.0
1.872,83.96866,83.96866,-0.00048,0.0
1.873,83.96866,83.96866,0.00048,0.0
1.874,83.96866,83.96866,-0.00048,0.0
1.875,83.96866,83.96866,0.00048,0.0
1.876,83.96866,83.96866,-0.00048,0.0
1.877,83.96866,83.96866,0.0,0.0
1.878,83.96866,83.96866,0.00048,0.0
1.879,83.96866,83.96866,0.0,0.0
1.88,83.96866,83.96866,-0.00048,0.0
1.881,83.96866,83.96866,0.00048,0.0
1.882,83.96866,83.96866,0.0,0.0
1.883,83.96866,83.96866,0.0,0.0
1.884,83.96866,83.96866,0.0,0.0
1.885,83.96866,83.96866,-0.00048,0.0
1.886,83.96866,83.96866,0.0,0.0
1.887,83.96866,83.96866,0.00048,0.0
1.888,83.96866,83.96866,0.0,0.0
1.889,83.96866,83.96866,0.00048,0.0
1.89,83.96866,83.96866,0.0,0.0
1.891,83.96866,83.96866,-0.00095,0.0
1.892,83.96866,83.96866,0.00048,0.0
1.893,83.96866,83.96866,0.0,0.0
1.894,83.96866,83.96866,0.0,0.0
1.895,83.96866,83.96866,0.0,0.0
1.896,83.96866,83.96866,0.0,0.0
1.897,83.96866,83.96866,0.0,0.0
1.898,83.96866,83.96866,0.00048,0.0
1.899,83.96866,83.96866,0.0,0.0
1.9,83.96866,83.96866,-0.00048,0.0
1.901,83.96866,83.96866,0.0,0.0
1.902,83.96866,83.96866,0.0,0.0
1.903,83.96866,83.96866,0.0,0.0
1.904,83.96866,83.96866,-0.00048,0.0
1.905,83.96866,83.96866,0.0,0.0
1.906,83.96866,83.96866,0.00048,0.0
1.907,83.96866,83.96866,0.00048,0.0
1.908,83.96866,83.96866,-0.00048,0.0
1.909,83.96866,83.96866,0.0,0.0
1.91,83.96866,83.96866,0.0,0.0
1.911,83.96866,83.96866,0.0,0.0
1.912,83.96866,83.96866,0.0,0.0
1.913,83.96866,83.96866,0.0,0.0
1.914,83.96866,83.96866,-0.00048,0.0
1.915,83.96866,83.96866,0.00048,0.0
1.916,83.96866,83.96866,0.0,0.0
1.917,83.96866,83.96866,0.0,0.0
1.918,83.96866,83.96866,-0.00048,0.0
1.919,83.96866,83.96866,0.0,0.0
1.92,83.96866,83.96866,0.00095,0.0
1.921,83.96866,83.96866,-0.00095,0.0
1.922,83.96866,83.96866,0.00048,0.0
1.923,83.96866,83.96866,-0.00048,0.0
1.924,83.96866,83.96866,0.00048,0.0
1.925,83.96866,83.96866,0.0,0.0
1.926,83.96866,83.96866,0.0,0.0
1.927,83.96866,83.96866,0.0,0.0
1.928,83.96866,83.96866,0.0,0.0
1.929,83.96866,83.96866,0.00048,0.0
1.93,83.96866,83.96866,0.0,0.0
1.931,83.96866,83.96866,0.0,0.0
1.932,83.96866,83.96866,-0.00048,0.0
1.933,83.96866,83.96866,0.00048,0.0
1.934,83.96866,83.96866,-0.00048,0.0
1.935,83.96866,83.96866,0.00048,0.0
1.936,83.96866,83.96866,-0.00048,0.0
1.937,83.96866,83.96866,0.0,0.0
1.938,83.96866,83.96866,0.00048,0.0
1.939,83.96866,83.96866,-0.00048,0.0
1.94,83.96866,83.96866,0.0,0.0
1.941,83.96866,83.96866,0.00048,0.0
1.942,83.96866,83.96866,-0.00048,0.0
1.943,83.96866,83.96866,0.00048,0.0
1.944,83.96866,83.96866,0.0,0.0
1.945,83.96866,83.96866,0.0,0.0
1.946,83.96866,83.96866,-0.00048,0.0
1.947,83.96866,83.96866,0.00048,0.0
1.948,83.96866,83.96866,0.0,0.0
1.949,83.96866,83.96866,0.0,0.0
1.95,83.96866,83.96866,0.0,0.0
1.951,83.96866,83.96866,0.0,0.0
1.952,83.96866,83.96866,-0.00048,0.0
1.953,83.96866,83.96866,0.00048,0.0
1.954,83.96866,83.96866,0.00048,0.0
1.955,83.96866,83.96866,-0.00095,0.0
1.956,83.96866,83.96866,0.00048,0.0
1.957,83.96866,83.96866,-0.00048,0.0
1.958,83.96866,83.96866,0.00048,0.0
1.959,83.96866,83.96866,-0.00048,0.0
1.96,83.96866,83.96866,0.00048,0.0
1.961,83.96866,83.96866,0.0,0.0
1.962,83.96866,83.96866,-0.00048,0.0
1.963,83.96866,83.96866,0.00048,0.0
1.964,83.96866,83.96866,-0.00048,0.0
1.965,83.96866,83.96866,0.00048,0.0
1.966,83.96866,83.96866,0.0,0.0
1.967,83.96866,83.96866,0.0,0.0
1.968,83.96866,83.96866,0.0,0.0
1.969,83.96866,83.96866,0.0,0.0
1.97,83.96866,83.96866,-0.00048,0.0
1.971,83.96866,83.96866,0.00048,0.0
1.972,83.96866,83.96866,-0.00048,0.0
1.973,83.96866,83.96866,0.00095,0.0
1.974,83.96866,83.96866,-0.00048,0.0
1.975,83.96866,83.96866,0.0,0.0
1.976,83.96866,83.96866,0.0,0.0
1.977,83.96866,83.96866,0.00048,0.0
1.978,83.96866,83.96866,-0.00095,0.0
1.979,83.96866,83.96866,0.00048,0.0
1.98,83.96866,83.96866,0.0,0.0
1.981,83.96866,83.96866,0.00048,0.0
1.982,83.96866,83.96866,-0.00048,0.0
1.983,83.96866,83.96866,0.00048,0.0
1.984,83.96866,83.96866,-0.00048,0.0
1.985,83.96866,83.96866,0.00048,0.0
1.986,83.96866,83.96866,-0.00048,0.0
1.987,83.96866,83.96866,0.0,0.0
1.988,83.96866,83.96866,-0.00048,0.0
1.989,83.96866,83.96866,0.00048,0.0
1.99,83.96866,83.96866,-0.00048,0.0
1.991,83.96866,83.96866,0.00048,0.0
1.992,83.96866,83.96866,0.00048,0.0
1.993,83.96866,83.96866,0.0,0.0
1.994,83.96866,83.96866,-0.00095,0.0
1.995,83.96866,83.96866,0.00048,0.0
1.996,83.96866,83.96866,-0.00048,0.0
1.997,83.96866,83.96866,0.0,0.0
1.998,83.96866,83.96866,0.00048,0.0
1.999,83.96866,83.96866,-0.00048,0.0
2.0,83.96866,83.96866,0.00048,0.0
2.001,83.96866,83.96866,0.0,0.0
2.002,83.96866,83.96866,0.0,0.0
2.003,83.96866,83.96866,0.0,0.0
2.004,83.96866,83.96866,0.0,0.0
2.005,83.96866,83.96866,-0.00048,0.0
2.006,83.96866,83.96866,0.00095,0.0
2.007,83.96866,83.96866,-0.00048,0.0
2.008,83.96866,83.96866,0.00048,0.0
2.009,83.96866,83.96866,-0.00095,0.0
2.01,83.96866,83.96866,0.00048,0.0
2.011,83.96866,83.96866,0.0,0.0
2.012,83.96866,83.96866,-0.00048,0.0
2.013,83.96866,83.96866,0.00048,0.0
2.014,83.96866,83.96866,0.0,0.0
2.015,83.96866,83.96866,-0.00048,0.0
2.016,83.96866,83.96866,0.00048,0.0
2.017,83.96866,83.96866,0.0,0.0
2.018,83.96866,83.96866,-0.00048,0.0
2.019,83.96866,83.96866,0.00048,0.0
2.02,83.96866,83.96866,0.0,0.0
2.021,83.96866,83.96866,0.0,0.0
2.022,83.96866,83.96866,0.0,0.0
2.023,83.96866,83.96866,-0.00048,0.0
2.024,83.96866,83.96866,0.00143,0.0
2.025,83.96866,83.96866,-0.00048,0.0
2.026,83.96866,83.96866,-0.00048,0.0
2.027,83.96866,83.96866,-0.00048,0.0
2.028,83.96866,83.96866,0.00095,0.0
2.029,83.96866,83.96866,0.0,0.0
2.03,83.96866,83.96866,0.0,0.0
2.031,83.96866,83.96866,-0.00048,0.0
2.032,83.96866,83.96866,0.0,0.0
2.033,83.96866,83.96866,-0.00048,0.0
2.034,83.96866,83.96866,0.00048,0.0
2.035,83.96866,83.96866,0.0,0.0
2.036,83.96866,83.96866,0.0,0.0
2.037,83.96866,83.96866,0.0,0.0
2.038,83.96866,83.96866,0.0,0.0
2.039,83.96866,83.96866,0.0,0.0
2.04,83.96866,83.96866,0.0,0.0
2.041,83.96866,83.96866,0.0,0.0
2.042,83.96866,83.96866,-0.00048,0.0
2.043,83.96866,83.96866,0.00095,0.0
2.044,83.96866,83.96866,0.0,0.0
2.045,83.96866,83.96866,-0.00048,0.0
2.046,83.96866,83.96866,0.00095,0.0
2.047,83.96866,83.96866,-0.00048,0.0
2.048,83.96866,83.96866,0.0,0.0
2.049,83.96866,83.96866,-0.00048,0.0
2.05,83.96866,83.96866,0.0,0.0
2.051,83.96866,83.96866,0.0,0.0
2.052,83.96866,83.96866,0.0,0.0
2.053,83.96866,83.96866,0.0,0.0
2.054,83.96866,83.96866,0.0,0.0
2.055,83.96866,83.96866,-0.00095,0.0
2.056,83.96866,83.96866,0.00095,0.0
2.057,83.96866,83.96866,0.0,0.0
2.058,83.96866,83.96866,0.0,0.0
2.059,83.96866,83.96866,0.00048,0.0
2.06,83.96866,83.96866,-0.00048,0.0
2.061,83.96866,83.96866,0.0,0.0
2.062,83.96866,83.96866,0.00048,0.0
2.063,83.96866,83.96866,-0.00095,0.0
2.064,83.96866,83.96866,0.00048,0.0
2.065,83.96866,83.96866,0.0,0.0
2.066,83.96866,83.96866,0.00048,0.0
2.067,83.96866,83.96866,-0.00095,0.0
2.068,83.96866,83.96866,0.00048,0.0
2.069,83.96866,83.96866,0.00048,0.0
2.07,83.96866,83.96866,-0.00095,0.0
2.071,83.96866,83.96866,0.00048,0.0
2.072,83.96866,83.96866,0.0,0.0
2.073,83.96866,83.96866,0.0,0.0
2.074,83.96866,83.96866,0.0,0.0
2.075,83.96866,83.96866,-0.00048,0.0
2.076,83.96866,83.96866,0.0,0.0
2.077,83.96866,83.96866,-0.00048,0.0
2.078,83.96866,83.96866,0.00048,0.0
2.079,83.96866,83.96866,0.00048,0.0
2.08,83.96866,83.96866,-0.00048,0.0
2.081,83.96866,83.96866,0.00095,0.0
2.082,83.96866,83.96866,-0.00048,0.0
2.083,83.96866,83.96866,0.00048,0.0
2.084,83.96866,83.96866,0.0,0.0
2.085,83.96866,83.96866,0.0,0.0
2.086,83.96866,83.96866,-0.00048,0.0
2.087,83.96866,83.96866,0.0,0.0
2.088,83.96866,83.96866,0.0,0.0
2.089,83.96866,83.96866,-0.00048,0.0
2.09,83.96866,83.96866,0.0,0.0
2.091,83.96866,83.96866,0.00095,0.0
2.092,83.96866,83.96866,0.0,0.0
2.093,83.96866,83.96866,-0.00048,0.0
2.094,83.96866,83.96866,0.0,0.0
2.095,83.96866,83.96866,0.00048,0.0
2.096,83.96866,83.96866,-0.00095,0.0
2.097,83.96866,83.96866,0.0,0.0
2.098,83.96866,83.96866,0.00048,0.0
2.099,83.96866,83.96866,0.0,0.0
2.1,83.96866,83.96866,-0.00048,0.0
2.101,83.96866,83.96866,0.0,0.0
2.102,83.96866,83.96866,0.00048,0.0
2.103,83.96866,83.96866,0.0,0.0
2.104,83.96866,83.96866,0.00048,0.0
2.105,83.96866,83.96866,-0.00048,0.0
2.106,83.96866,83.96866,0.00048,0.0
2.107,83.96866,83.96866,-0.00095,0.0
2.108,83.96866,83.96866,0.00095,0.0
2.109,83.96866,83.96866,-0.00048,0.0
2.11,83.96866,83.96866,0.00048,0.0
2.111,83.96866,83.96866,-0.00048,0.0
2.112,83.96866,83.96866,0.00095,0.0
2.113,83.96866,83.96866,-0.00048,0.0
2.114,83.96866,83.96866,-0.00048,0.0
2.115,83.96866,83.96866,0.0,0.0
2.116,83.96866,83.96866,-0.00048,0.0
2.117,83.96866,83.96866,0.00048,0.0
2.118,83.96866,83.96866,-0.00048,0.0
2.119,83.96866,83.96866,0.00095,0.0
2.12,83.96866,83.96866,-0.00048,0.0
2.121,83.96866,83.96866,0.00048,0.0
2.122,83.96866,83.96866,0.0,0.0
2.123,83.96866,83.96866,0.0,0.0
2.124,83.96866,83.96866,-0.00095,0.0
2.125,83.96866,83.96866,0.00095,0.0
2.126,83.96866,83.96866,0.0,0.0
2.127,83.96866,83.96866,0.00048,0.0
2.128,83.96866,83.96866,-0.00048,0.0
2.129,83.96866,83.96866,-0.00048,0.0
2.13,83.96866,83.96866,-0.00048,0.0
2.131,83.96866,83.96866,0.00048,0.0
2.132,83.96866,83.96866,0.0,0.0
2.133,83.96866,83.96866,0.0,0.0
2.134,83.96866,83.96866,0.00048,0.0
2.135,83.96866,83.96866,-0.00048,0.0
2.136,83.96866,83.96866,0.0,0.0
2.137,83.96866,83.96866,0.0,0.0
2.138,83.96866,83.96866,0.0,0.0
2.139,83.96866,83.96866,0.0,0.0
2.14,83.96866,83.96866,0.0,0.0
2.141,83.96866,83.96866,0.00048,0.0
2.142,83.96866,83.96866,0.0,0.0
2.143,83.96866,83.96866,0.0,0.0
2.144,83.96866,83.96866,-0.00048,0.0
2.145,83.96866,83.96866,0.0,0.0
2.146,83.96866,83.96866,0.0,0.0
2.147,83.96866,83.96866,0.0,0.0
2.148,83.96866,83.96866,0.00048,0.0
2.149,83.96866,83.96866,-0.00048,0.0
2.15,83.96866,83.96866,0.00048,0.0
2.151,83.96866,83.96866,-0.00048,0.0
2.152,83.96866,83.96866,0.0,0.0
2.153,83.96866,83.96866,0.0,0.0
2.154,83.96866,83.96866,-0.00048,0.0
2.155,83.96866,83.96866,0.00048,0.0
2.156,83.96866,83.96866,0.00048,0.0
2.157,83.96866,83.96866,0.0,0.0
2.158,83.96866,83.96866,0.0,0.0
2.159,83.96866,83.96866,-0.00048,0.0
2.16,83.96866,83.96866,0.0,0.0
2.161,83.96866,83.96866,0.00048,0.0
2.162,83.96866,83.96866,0.0,0.0
2.163,83.96866,83.96866,-0.00048,0.0
2.164,83.96866,83.96866,0.00048,0.0
2.165,83.96866,83.96866,-0.00048,0.0
2.166,83.96866,83.96866,0.00048,0.0
2.167,83.96866,83.96866,0.0,0.0
2.168,83.96866,83.96866,0.0,0.0
2.169,83.96866,83.96866,0.0,0.0
2.17,83.96866,83.96866,0.0,0.0
2.171,83.96866,83.96866,-0.00048,0.0
2.172,83.96866,83.96866,0.00095,0.0
2.173,83.96866,83.96866,-0.00048,0.0
2.174,83.96866,83.96866,0.0,0.0
2.175,83.96866,83.96866,0.0,0.0
2.176,83.96866,83.96866,0.0,0.0
2.177,83.96866,83.96866,0.0,0.0
2.178,83.96866,83.96866,0.00048,0.0
2.179,83.96866,83.96866,-0.00095,0.0
2.18,83.96866,83.96866,0.0,0.0
2.181,83.96866,83.96866,0.00048,0.0
2.182,83.96866,83.96866,-0.00048,0.0
2.183,83.96866,83.96866,0.00048,0.0
2.184,83.96866,83.96866,-0.00048,0.0
2.185,83.96866,83.96866,0.00048,0.0
2.186,83.96866,83.96866,-0.00048,0.0
2.187,83.96866,83.96866,0.00048,0.0
2.188,83.96866,83.96866,-0.00048,0.0
2.189,83.96866,83.96866,0.0,0.0
2.19,83.96866,83.96866,0.00095,0.0
2.191,83.96866,83.96866,-0.00048,0.0
2.192,83.96866,83.96866,-0.00048,0.0
2.193,83.96866,83.96866,0.0,0.0
2.194,83.96866,83.96866,0.00048,0.0
2.195,83.96866,83.96866,-0.00048,0.0
2.196,83.96866,83.96866,0.00048,0.0
2.197,83.96866,83.96866,-0.00048,0.0
2.198,83.96866,83.96866,0.00048,0.0
2.199,83.96866,83.96866,0.0,0.0
2.2,83.96866,83.96866,0.0,0.0
2.201,83.96866,83.96866,0.0,0.0
2.202,83.96866,83.96866,0.0,0.0
2.203,83.96866,83.96866,0.0,0.0
2.204,83.96866,83.96866,0.0,0.0
2.205,83.96866,83.96866,-0.00048,0.0
2.206,83.96866,83.96866,0.00048,0.0
2.207,83.96866,83.96866,0.0,0.0
2.208,83.96866,83.96866,-0.00048,0.0
2.209,83.96866,83.96866,0.00048,0.0
2.21,83.96866,83.96866,0.0,0.0
2.211,83.96866,83.96866,-0.00048,0.0
2.212,83.96866,83.96866,0.00048,0.0
2.213,83.96866,83.96866,-0.00048,0.0
2.214,83.96866,83.96866,0.0,0.0
2.215,83.96866,83.96866,0.00048,0.0
2.216,83.96866,83.96866,-0.00048,0.0
2.217,83.96866,83.96866,0.0,0.0
2.218,83.96866,83.96866,0.00048,0.0
2.219,83.96866,83.96866,0.0,0.0
2.22,83.96866,83.96866,0.0,0.0
2.221,83.96866,83.96866,0.00048,0.0
2.222,83.96866,83.96866,-0.00095,0.0
2.223,83.96866,83.96866,0.0,0.0
2.224,83.96866,83.96866,0.0,0.0
2.225,83.96866,83.96866,0.0,0.0
2.226,83.96866,83.96866,0.0,0.0
2.227,83.96866,83.96866,0.00048,0.0
2.228,83.96866,83.96866,0.0,0.0
2.229,83.96866,83.96866,-0.00095,0.0
2.23,83.96866,83.96866,0.00095,0.0
2.231,83.96866,83.96866,0.0,0.0
2.232,83.96866,83.96866,0.0,0.0
2.233,83.96866,83.96866,0.00048,0.0
2.234,83.96866,83.96866,-0.00048,0.0
2.235,83.96866,83.96866,0.0,0.0
2.236,83.96866,83.96866,0.0,0.0
2.237,83.96866,83.96866,0.00048,0.0
2.238,83.96866,83.96866,-0.00095,0.0
2.239,83.96866,83.96866,0.00048,0.0
2.24,83.96866,83.96866,0.0,0.0
2.241,83.96866,83.96866,-0.00048,0.0
2.242,83.96866,83.96866,0.00048,0.0
2.243,83.96866,83.96866,-0.00048,0.0
2.244,83.96866,83.96866,0.0,0.0
2.245,83.96866,83.96866,0.0,0.0
2.246,83.96866,83.96866,0.00048,0.0
2.247,83.96866,83.96866,-0.00048,0.0
2.248,83.96866,83.96866,0.0,0.0
2.249,83.96866,83.96866,0.0,0.0
2.25,83.96866,83.96866,0.00095,0.0
2.251,83.96866,83.96866,-0.00048,0.0
2.252,83.96866,83.96866,0.0,0.0
2.253,83.96866,83.96866,-0.00048,0.0
2.254,83.96866,83.96866,0.0,0.0
2.255,83.96866,83.96866,0.00048,0.0
2.256,83.96866,83.96866,-0.00048,0.0
2.257,83.96866,83.96866,0.00048,0.0
2.258,83.96866,83.96866,0.00048,0.0
2.259,83.96866,83.96866,0.0,0.0
2.26,83.96866,83.96866,-0.00048,0.0
2.261,83.96866,83.96866,0.0,0.0
2.262,83.96866,83.96866,0.0,0.0
2.263,83.96866,83.96866,0.0,0.0
2.264,83.96866,83.96866,0.0,0.0
2.265,83.96866,83.96866,0.0,0.0
2.266,83.96866,83.96866,0.00048,0.0
2.267,83.96866,83.96866,-0.00048,0.0
2.268,83.96866,83.96866,0.00048,0.0
2.269,83.96866,83.96866,-0.00095,0.0
2.27,83.96866,83.96866,0.00048,0.0
2.271,83.96866,83.96866,0.0,0.0
2.272,83.96866,83.96866,0.0,0.0
2.273,83.96866,83.96866,0.0,0.0
2.274,83.96866,83.96866,0.0,0.0
2.275,83.96866,83.96866,0.0,0.0
2.276,83.96866,83.96866,0.00048,0.0
2.277,83.96866,83.96866,-0.00048,0.0
2.278,83.96866,83.96866,0.00048,0.0
2.279,83.96866,83.96866,0.0,0.0
2.28,83.96866,83.96866,-0.00048,0.0
2.281,83.96866,83.96866,0.0,0.0
2.282,83.96866,83.96866,0.0,0.0
2.283,83.96866,83.96866,0.0,0.0
2.284,83.96866,83.96866,0.0,0.0
2.285,83.96866,83.96866,0.0,0.0
2.286,83.96866,83.96866,0.0,0.0
2.287,83.96866,83.96866,0.00095,0.0
2.288,83.96866,83.96866,-0.00048,0.0
2.289,83.96866,83.96866,-0.00048,0.0
2.29,83.96866,83.96866,0.00048,0.0
2.291,83.96866,83.96866,-0.00048,0.0
2.292,83.96866,83.96866,0.00048,0.0
2.293,83.96866,83.96866,0.0,0.0
2.294,83.96866,83.96866,0.0,0.0
2.295,83.96866,83.96866,0.0,0.0
2.296,83.96866,83.96866,-0.00048,0.0
2.297,83.96866,83.96866,0.00048,0.0
2.298,83.96866,83.96866,0.0,0.0
2.299,83.96866,83.96866,-0.00048,0.0
2.3,83.96866,83.96866,0.00048,0.0
2.301,83.96866,83.96866,-0.00048,0.0
2.302,83.96866,83.96866,0.0,0.0
2.303,83.96866,83.96866,0.0,0.0
2.304,83.96866,83.96866,0.0,0.0
2.305,83.96866,83.96866,0.00048,0.0
2.306,83.96866,83.96866,0.0,0.0
2.307,83.96866,83.96866,0.0,0.0
2.308,83.96866,83.96866,0.0,0.0
2.309,83.96866,83.96866,0.0,0.0
2.31,83.96866,83.96866,-0.00048,0.0
2.311,83.96866,83.96866,0.00095,0.0
2.312,83.96866,83.96866,-0.00048,0.0
2.313,83.96866,83.96866,0.0,0.0
2.314,83.96866,83.96866,0.0,0.0
2.315,83.96866,83.96866,0.00048,0.0
2.316,83.96866,83.96866,-0.00048,0.0
2.317,83.96866,83.96866,0.0,0.0
2.318,83.96866,83.96866,-0.00048,0.0
2.319,83.96866,83.96866,0.00048,0.0
2.32,83.96866,83.96866,0.0,0.0
2.321,83.96866,83.96866,-0.00095,0.0
2.322,83.96866,83.96866,0.00095,0.0
2.323,83.96866,83.96866,-0.00048,0.0
2.324,83.96866,83.96866,0.0,0.0
2.325,83.96866,83.96866,0.00048,0.0
2.326,83.96866,83.96866,-0.00048,0.0
2.327,83.96866,83.96866,0.0,0.0
2.328,83.96866,83.96866,0.00048,0.0
2.329,83.96866,83.96866,0.0,0.0
2.33,83.96866,83.96866,0.0,0.0
2.331,83.96866,83.96866,0.00048,0.0
2.332,83.96866,83.96866,-0.00048,0.0
2.333,83.96866,83.96866,0.0,0.0
2.334,83.96866,83.96866,0.00048,0.0
2.335,83.96866,83.96866,-0.00048,0.0
2.336,83.96866,83.96866,0.0,0.0
2.337,83.96866,83.96866,0.0,0.0
2.338,83.96866,83.96866,-0.00048,0.0
2.339,83.96866,83.96866,0.00048,0.0
2.34,83.96866,83.96866,0.0,0.0
2.341,83.96866,83.96866,-0.00048,0.0
2.342,83.96866,83.96866,0.00048,0.0
2.343,83.96866,83.96866,0.0,0.0
2.344,83.96866,83.96866,-0.00048,0.0
2.345,83.96866,83.96866,0.0,0.0
2.346,83.96866,83.96866,0.00048,0.0
2.347,83.96866,83.96866,0.0,0.0
2.348,83.96866,83.96866,0.0,0.0
2.349,83.96866,83.96866,0.0,0.0
2.35,83.96866,83.96866,-0.00048,0.0
2.351,83.96866,83.96866,0.0,0.0
2.352,83.96866,83.96866,0.00048,0.0
2.353,83.96866,83.96866,-0.00048,0.0
2.354,83.96866,83.96866,0.0,0.0
2.355,83.96866,83.96866,0.0,0.0
2.356,83.96866,83.96866,0.00048,0.0
2.357,83.96866,83.96866,0.0,0.0
2.358,83.96866,83.96866,0.0,0.0
2.359,83.96866,83.96866,-0.00048,0.0
2.36,83.96866,83.96866,0.00048,0.0
2.361,83.96866,83.96866,-0.00048,0.0
2.362,83.96866,83.96866,0.0,0.0
2.363,83.96866,83.96866,0.00095,0.0
2.364,83.96866,83.96866,-0.00095,0.0
2.365,83.96866,83.96866,0.00048,0.0
2.366,83.96866,83.96866,-0.00048,0.0
2.367,83.96866,83.96866,0.00095,0.0
2.368,83.96866,83.96866,-0.00048,0.0
2.369,83.96866,83.96866,0.00048,0.0
2.37,83.96866,83.96866,0.0,0.0
2.371,83.96866,83.96866,-0.00095,0.0
2.372,83.96866,83.96866,0.0,0.0
2.373,83.96866,83.96866,0.00095,0.0
2.374,83.96866,83.96866,0.0,0.0
2.375,83.96866,83.96866,0.0,0.0
2.376,83.96866,83.96866,-0.00095,0.0
2.377,83.96866,83.96866,0.00095,0.0
2.378,83.96866,83.96866,-0.00048,0.0
2.379,83.96866,83.96866,0.00048,0.0
2.38,83.96866,83.96866,-0.00095,0.0
2.381,83.96866,83.96866,0.00095,0.0
2.382,83.96866,83.96866,-0.00095,0.0
2.383,83.96866,83.96866,0.00095,0.0
2.384,83.96866,83.96866,-0.00048,0.0
2.385,83.96866,83.96866,0.0,0.0
2.386,83.96866,83.96866,0.00048,0.0
2.387,83.96866,83.96866,0.0,0.0
2.388,83.96866,83.96866,-0.00048,0.0
2.389,83.96866,83.96866,0.0,0.0
2.39,83.96866,83.96866,0.0,0.0
2.391,83.96866,83.96866,0.0,0.0
2.392,83.96866,83.96866,0.00048,0.0
2.393,83.96866,83.96866,0.0,0.0
2.394,83.96866,83.96866,0.0,0.0
2.395,83.96866,83.96866,-0.00048,0.0
2.396,83.96866,83.96866,0.00048,0.0
2.397,83.96866,83.96866,-0.00048,0.0
2.398,83.96866,83.96866,0.0,0.0
2.399,83.96866,83.96866,0.00048,0.0
2.4,83.96866,83.96866,-0.00048,0.0
2.401,83.96866,83.96866,0.0,0.0
2.402,83.96866,83.96866,0.0,0.0
2.403,83.96866,83.96866,0.00048,0.0
2.404,83.96866,83.96866,0.0,0.0
2.405,83.96866,83.96866,-0.00048,0.0
2.406,83.96866,83.96866,0.00048,0.0
2.407,83.96866,83.96866,0.0,0.0
2.408,83.96866,83.96866,0.00048,0.0
2.409,83.96866,83.96866,-0.00048,0.0
2.41,83.96866,83.96866,-0.00095,0.0
2.411,83.96866,83.96866,0.00095,0.0
2.412,83.96866,83.96866,-0.00048,0.0
2.413,83.96866,83.96866,0.0,0.0
2.414,83.96866,83.96866,0.0,0.0
2.415,83.96866,83.96866,0.0,0.0
2.416,83.96866,83.96866,-0.00048,0.0
2.417,83.96866,83.96866,0.00095,0.0
2.418,83.96866,83.96866,0.00048,0.0
2.419,83.96866,83.96866,-0.00048,0.0
2.42,83.96866,83.96866,0.0,0.0
2.421,83.96866,83.96866,-0.00048,0.0
2.422,83.96866,83.96866,0.0,0.0
2.423,83.96866,83.96866,0.0,0.0
2.424,83.96866,83.96866,0.00048,0.0
2.425,83.96866,83.96866,0.0,0.0
2.426,83.96866,83.96866,0.0,0.0
2.427,83.96866,83.96866,0.0,0.0
2.428,83.96866,83.96866,0.00048,0.0
2.429,83.96866,83.96866,-0.00048,0.0
2.43,83.96866,83.96866,0.0,0.0
2.431,83.96866,83.96866,0.00048,0.0
