Time,DPOS(0),MSPEED(0),DRIVE_FE(0),DEMAND_SPEED(0),DEMAND_SPEED_NORMALISED(0)
4.617,-582422455.0,0.0,0.0,0.0,0.0
4.618,-582422455.0,0.0,0.0,0.0,0.0
4.619,-582422455.0,0.0,0.0,0.0,0.0
4.62,-582422454.0,1000.0,0.0,1.0,1000.0
4.621,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.622,-582422455.0,0.0,0.0,0.0,0.0
4.623,-582422455.0,0.0,0.0,0.0,0.0
4.624,-582422453.0,2000.0,0.0,2.0,2000.0
4.625,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.626,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.627,-582422453.0,2000.0,0.0,2.0,2000.0
4.628,-582422453.0,0.0,0.0,0.0,0.0
4.629,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.63,-582422453.0,1000.0,0.0,1.0,1000.0
4.631,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.632,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.633,-582422454.0,1000.0,0.0,1.0,1000.0
4.634,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.635,-582422455.0,0.0,0.0,0.0,0.0
4.636,-582422455.0,0.0,0.0,0.0,0.0
4.637,-582422454.0,1000.0,0.0,1.0,1000.0
4.638,-582422454.0,0.0,0.0,0.0,0.0
4.639,-582422454.0,0.0,0.0,0.0,0.0
4.64,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.641,-582422455.0,0.0,0.0,0.0,0.0
4.642,-582422454.0,1000.0,0.0,1.0,1000.0
4.643,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.644,-582422455.0,1000.0,0.0,1.0,1000.0
4.645,-582422454.0,1000.0,0.0,1.0,1000.0
4.646,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.647,-582422454.0,1000.0,0.0,1.0,1000.0
4.648,-582422454.0,0.0,0.0,0.0,0.0
4.649,-582422454.0,0.0,0.0,0.0,0.0
4.65,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.651,-582422454.0,1000.0,0.0,1.0,1000.0
4.652,-582422454.0,0.0,0.0,0.0,0.0
4.653,-582422453.0,1000.0,0.0,1.0,1000.0
4.654,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.655,-582422454.0,0.0,0.0,0.0,0.0
4.656,-582422454.0,0.0,0.0,0.0,0.0
4.657,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.658,-582422455.0,0.0,0.0,0.0,0.0
4.659,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.66,-582422454.0,2000.0,0.0,2.0,2000.0
4.661,-582422454.0,0.0,0.0,0.0,0.0
4.662,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.663,-582422454.0,1000.0,0.0,1.0,1000.0
4.664,-582422454.0,0.0,0.0,0.0,0.0
4.665,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.666,-582422454.0,1000.0,0.0,1.0,1000.0
4.667,-582422454.0,0.0,0.0,0.0,0.0
4.668,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.669,-582422455.0,0.0,0.0,0.0,0.0
4.67,-582422455.0,0.0,0.0,0.0,0.0
4.671,-582422454.0,1000.0,0.0,1.0,1000.0
4.672,-582422454.0,0.0,0.0,0.0,0.0
4.673,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.674,-582422455.0,0.0,0.0,0.0,0.0
4.675,-582422455.0,0.0,0.0,0.0,0.0
4.676,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.677,-582422457.0,-1000.0,0.0,-1.0,-1000.0
4.678,-582422455.0,2000.0,0.0,2.0,2000.0
4.679,-582422455.0,0.0,0.0,0.0,0.0
4.68,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.681,-582422455.0,1000.0,0.0,1.0,1000.0
4.682,-582422455.0,0.0,0.0,0.0,0.0
4.683,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.684,-582422455.0,1000.0,0.0,1.0,1000.0
4.685,-582422455.0,0.0,0.0,0.0,0.0
4.686,-582422455.0,0.0,0.0,0.0,0.0
4.687,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.688,-582422454.0,2000.0,0.0,2.0,2000.0
4.689,-582422454.0,0.0,0.0,0.0,0.0
4.69,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.691,-582422455.0,0.0,0.0,0.0,0.0
4.692,-582422455.0,0.0,0.0,0.0,0.0
4.693,-582422454.0,1000.0,0.0,1.0,1000.0
4.694,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.695,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.696,-582422455.0,1000.0,0.0,1.0,1000.0
4.697,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.698,-582422454.0,2000.0,0.0,2.0,2000.0
4.699,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.7,-582422455.0,1000.0,0.0,1.0,1000.0
4.701,-582422455.0,0.0,0.0,0.0,0.0
4.702,-582422454.0,1000.0,0.0,1.0,1000.0
4.703,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.704,-582422455.0,0.0,0.0,0.0,0.0
4.705,-582422455.0,0.0,0.0,0.0,0.0
4.706,-582422454.0,1000.0,0.0,1.0,1000.0
4.707,-582422454.0,0.0,0.0,0.0,0.0
4.708,-582422454.0,0.0,0.0,0.0,0.0
4.709,-582422453.0,1000.0,0.0,1.0,1000.0
4.71,-582422453.0,0.0,0.0,0.0,0.0
4.711,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.712,-582422453.0,1000.0,0.0,1.0,1000.0
4.713,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.714,-582422454.0,0.0,0.0,0.0,0.0
4.715,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.716,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.717,-582422455.0,1000.0,0.0,1.0,1000.0
4.718,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.719,-582422456.0,0.0,0.0,0.0,0.0
4.72,-582422456.0,0.0,0.0,0.0,0.0
4.721,-582422456.0,0.0,0.0,0.0,0.0
4.722,-582422456.0,0.0,0.0,0.0,0.0
4.723,-582422456.0,0.0,0.0,0.0,0.0
4.724,-582422455.0,1000.0,0.0,1.0,1000.0
4.725,-582422455.0,0.0,0.0,0.0,0.0
4.726,-582422455.0,0.0,0.0,0.0,0.0
4.727,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.728,-582422455.0,1000.0,0.0,1.0,1000.0
4.729,-582422455.0,0.0,0.0,0.0,0.0
4.73,-582422455.0,0.0,0.0,0.0,0.0
4.731,-582422455.0,0.0,0.0,0.0,0.0
4.732,-582422455.0,0.0,0.0,0.0,0.0
4.733,-582422453.0,2000.0,0.0,2.0,2000.0
4.734,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.735,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.736,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.737,-582422455.0,1000.0,0.0,1.0,1000.0
4.738,-582422455.0,0.0,0.0,0.0,0.0
4.739,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.74,-582422454.0,2000.0,0.0,2.0,2000.0
4.741,-582422454.0,0.0,0.0,0.0,0.0
4.742,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.743,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.744,-582422456.0,0.0,0.0,0.0,0.0
4.745,-582422456.0,0.0,0.0,0.0,0.0
4.746,-582422455.0,1000.0,0.0,1.0,1000.0
4.747,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.748,-582422455.0,1000.0,0.0,1.0,1000.0
4.749,-582422455.0,0.0,0.0,0.0,0.0
4.75,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.751,-582422455.0,1000.0,0.0,1.0,1000.0
4.752,-582422455.0,0.0,0.0,0.0,0.0
4.753,-582422454.0,1000.0,0.0,1.0,1000.0
4.754,-582422454.0,0.0,0.0,0.0,0.0
4.755,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.756,-582422457.0,-2000.0,0.0,-2.0,-2000.0
4.757,-582422455.0,2000.0,0.0,2.0,2000.0
4.758,-582422454.0,1000.0,0.0,1.0,1000.0
4.759,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.76,-582422455.0,0.0,0.0,0.0,0.0
4.761,-582422455.0,0.0,0.0,0.0,0.0
4.762,-582422455.0,0.0,0.0,0.0,0.0
4.763,-582422455.0,0.0,0.0,0.0,0.0
4.764,-582422454.0,1000.0,0.0,1.0,1000.0
4.765,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.766,-582422454.0,1000.0,0.0,1.0,1000.0
4.767,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.768,-582422454.0,1000.0,0.0,1.0,1000.0
4.769,-582422454.0,0.0,0.0,0.0,0.0
4.77,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.771,-582422455.0,0.0,0.0,0.0,0.0
4.772,-582422455.0,0.0,0.0,0.0,0.0
4.773,-582422453.0,2000.0,0.0,2.0,2000.0
4.774,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.775,-582422453.0,1000.0,0.0,1.0,1000.0
4.776,-582422455.0,-2000.0,0.0,-2.0,-2000.0
4.777,-582422455.0,0.0,0.0,0.0,0.0
4.778,-582422455.0,0.0,0.0,0.0,0.0
4.779,-582422454.0,1000.0,0.0,1.0,1000.0
4.78,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.781,-582422454.0,1000.0,0.0,1.0,1000.0
4.782,-582422454.0,0.0,0.0,0.0,0.0
4.783,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.784,-582422455.0,0.0,0.0,0.0,0.0
4.785,-582422455.0,0.0,0.0,0.0,0.0
4.786,-582422455.0,0.0,0.0,0.0,0.0
4.787,-582422455.0,0.0,0.0,0.0,0.0
4.788,-582422454.0,1000.0,0.0,1.0,1000.0
4.789,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.79,-582422454.0,2000.0,0.0,2.0,2000.0
4.791,-582422454.0,0.0,0.0,0.0,0.0
4.792,-582422454.0,0.0,0.0,0.0,0.0
4.793,-582422454.0,0.0,0.0,0.0,0.0
4.794,-582422454.0,0.0,0.0,0.0,0.0
4.795,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.796,-582422455.0,0.0,0.0,0.0,0.0
4.797,-582422454.0,1000.0,0.0,1.0,1000.0
4.798,-582422454.0,0.0,0.0,0.0,0.0
4.799,-582422454.0,0.0,0.0,0.0,0.0
4.8,-582422454.0,0.0,0.0,0.0,0.0
4.801,-582422454.0,0.0,0.0,0.0,0.0
4.802,-582422454.0,0.0,0.0,0.0,0.0
4.803,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.804,-582422455.0,1000.0,0.0,1.0,1000.0
4.805,-582422454.0,1000.0,0.0,1.0,1000.0
4.806,-582422454.0,0.0,0.0,0.0,0.0
4.807,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.808,-582422455.0,0.0,0.0,0.0,0.0
4.809,-582422455.0,0.0,0.0,0.0,0.0
4.81,-582422454.0,1000.0,0.0,1.0,1000.0
4.811,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.812,-582422454.0,2000.0,0.0,2.0,2000.0
4.813,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.814,-582422455.0,0.0,0.0,0.0,0.0
4.815,-582422455.0,0.0,0.0,0.0,0.0
4.816,-582422454.0,1000.0,0.0,1.0,1000.0
4.817,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.818,-582422455.0,0.0,0.0,0.0,0.0
4.819,-582422455.0,0.0,0.0,0.0,0.0
4.82,-582422455.0,0.0,0.0,0.0,0.0
4.821,-582422454.0,1000.0,0.0,1.0,1000.0
4.822,-582422454.0,0.0,0.0,0.0,0.0
4.823,-582422454.0,0.0,0.0,0.0,0.0
4.824,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.825,-582422455.0,0.0,0.0,0.0,0.0
4.826,-582422455.0,0.0,0.0,0.0,0.0
4.827,-582422454.0,1000.0,0.0,1.0,1000.0
4.828,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.829,-582422455.0,0.0,0.0,0.0,0.0
4.83,-582422453.0,2000.0,0.0,2.0,2000.0
4.831,-582422455.0,-2000.0,0.0,-2.0,-2000.0
4.832,-582422455.0,0.0,0.0,0.0,0.0
4.833,-582422455.0,0.0,0.0,0.0,0.0
4.834,-582422453.0,2000.0,0.0,2.0,2000.0
4.835,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.836,-582422453.0,1000.0,0.0,1.0,1000.0
4.837,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.838,-582422454.0,0.0,0.0,0.0,0.0
4.839,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.84,-582422454.0,1000.0,0.0,1.0,1000.0
4.841,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.842,-582422454.0,2000.0,0.0,2.0,2000.0
4.843,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.844,-582422455.0,1000.0,0.0,1.0,1000.0
4.845,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.846,-582422455.0,1000.0,0.0,1.0,1000.0
4.847,-582422454.0,1000.0,0.0,1.0,1000.0
4.848,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.849,-582422455.0,1000.0,0.0,1.0,1000.0
4.85,-582422455.0,0.0,0.0,0.0,0.0
4.851,-582422455.0,0.0,0.0,0.0,0.0
4.852,-582422455.0,0.0,0.0,0.0,0.0
4.853,-582422455.0,0.0,0.0,0.0,0.0
4.854,-582422455.0,0.0,0.0,0.0,0.0
4.855,-582422455.0,0.0,0.0,0.0,0.0
4.856,-582422454.0,1000.0,0.0,1.0,1000.0
4.857,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.858,-582422454.0,1000.0,0.0,1.0,1000.0
4.859,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.86,-582422455.0,0.0,0.0,0.0,0.0
4.861,-582422455.0,0.0,0.0,0.0,0.0
4.862,-582422454.0,1000.0,0.0,1.0,1000.0
4.863,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.864,-582422455.0,0.0,0.0,0.0,0.0
4.865,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.866,-582422454.0,2000.0,0.0,2.0,2000.0
4.867,-582422454.0,0.0,0.0,0.0,0.0
4.868,-582422454.0,0.0,0.0,0.0,0.0
4.869,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.87,-582422455.0,0.0,0.0,0.0,0.0
4.871,-582422455.0,0.0,0.0,0.0,0.0
4.872,-582422455.0,0.0,0.0,0.0,0.0
4.873,-582422455.0,0.0,0.0,0.0,0.0
4.874,-582422454.0,1000.0,0.0,1.0,1000.0
4.875,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.876,-582422455.0,0.0,0.0,0.0,0.0
4.877,-582422455.0,0.0,0.0,0.0,0.0
4.878,-582422455.0,0.0,0.0,0.0,0.0
4.879,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.88,-582422456.0,0.0,0.0,0.0,0.0
4.881,-582422455.0,1000.0,0.0,1.0,1000.0
4.882,-582422455.0,0.0,0.0,0.0,0.0
4.883,-582422454.0,1000.0,0.0,1.0,1000.0
4.884,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.885,-582422455.0,1000.0,0.0,1.0,1000.0
4.886,-582422455.0,0.0,0.0,0.0,0.0
4.887,-582422455.0,0.0,0.0,0.0,0.0
4.888,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.889,-582422456.0,0.0,0.0,0.0,0.0
4.89,-582422455.0,1000.0,0.0,1.0,1000.0
4.891,-582422454.0,1000.0,0.0,1.0,1000.0
4.892,-582422454.0,0.0,0.0,0.0,0.0
4.893,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.894,-582422455.0,0.0,0.0,0.0,0.0
4.895,-582422455.0,0.0,0.0,0.0,0.0
4.896,-582422455.0,0.0,0.0,0.0,0.0
4.897,-582422454.0,1000.0,0.0,1.0,1000.0
4.898,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.899,-582422455.0,1000.0,0.0,1.0,1000.0
4.9,-582422453.0,2000.0,0.0,2.0,2000.0
4.901,-582422455.0,-2000.0,0.0,-2.0,-2000.0
4.902,-582422455.0,0.0,0.0,0.0,0.0
4.903,-582422455.0,0.0,0.0,0.0,0.0
4.904,-582422454.0,1000.0,0.0,1.0,1000.0
4.905,-582422454.0,0.0,0.0,0.0,0.0
4.906,-582422453.0,1000.0,0.0,1.0,1000.0
4.907,-582422455.0,-2000.0,0.0,-2.0,-2000.0
4.908,-582422454.0,1000.0,0.0,1.0,1000.0
4.909,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.91,-582422454.0,1000.0,0.0,1.0,1000.0
4.911,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.912,-582422454.0,1000.0,0.0,1.0,1000.0
4.913,-582422454.0,0.0,0.0,0.0,0.0
4.914,-582422454.0,0.0,0.0,0.0,0.0
4.915,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.916,-582422455.0,0.0,0.0,0.0,0.0
4.917,-582422455.0,0.0,0.0,0.0,0.0
4.918,-582422454.0,1000.0,0.0,1.0,1000.0
4.919,-582422454.0,0.0,0.0,0.0,0.0
4.92,-582422454.0,0.0,0.0,0.0,0.0
4.921,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.922,-582422455.0,0.0,0.0,0.0,0.0
4.923,-582422454.0,1000.0,0.0,1.0,1000.0
4.924,-582422454.0,0.0,0.0,0.0,0.0
4.925,-582422454.0,0.0,0.0,0.0,0.0
4.926,-582422454.0,0.0,0.0,0.0,0.0
4.927,-582422454.0,0.0,0.0,0.0,0.0
4.928,-582422454.0,0.0,0.0,0.0,0.0
4.929,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.93,-582422455.0,0.0,0.0,0.0,0.0
4.931,-582422455.0,0.0,0.0,0.0,0.0
4.932,-582422455.0,0.0,0.0,0.0,0.0
4.933,-582422454.0,1000.0,0.0,1.0,1000.0
4.934,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.935,-582422455.0,0.0,0.0,0.0,0.0
4.936,-582422454.0,1000.0,0.0,1.0,1000.0
4.937,-582422454.0,0.0,0.0,0.0,0.0
4.938,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.939,-582422454.0,1000.0,0.0,1.0,1000.0
4.94,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.941,-582422455.0,1000.0,0.0,1.0,1000.0
4.942,-582422455.0,0.0,0.0,0.0,0.0
4.943,-582422455.0,0.0,0.0,0.0,0.0
4.944,-582422454.0,1000.0,0.0,1.0,1000.0
4.945,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.946,-582422455.0,1000.0,0.0,1.0,1000.0
4.947,-582422455.0,0.0,0.0,0.0,0.0
4.948,-582422454.0,1000.0,0.0,1.0,1000.0
4.949,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.95,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.951,-582422456.0,0.0,0.0,0.0,0.0
4.952,-582422456.0,0.0,0.0,0.0,0.0
4.953,-582422455.0,1000.0,0.0,1.0,1000.0
4.954,-582422455.0,0.0,0.0,0.0,0.0
4.955,-582422455.0,0.0,0.0,0.0,0.0
4.956,-582422455.0,0.0,0.0,0.0,0.0
4.957,-582422455.0,0.0,0.0,0.0,0.0
4.958,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.959,-582422455.0,1000.0,0.0,1.0,1000.0
4.96,-582422455.0,0.0,0.0,0.0,0.0
4.961,-582422454.0,1000.0,0.0,1.0,1000.0
4.962,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.963,-582422455.0,0.0,0.0,0.0,0.0
4.964,-582422455.0,0.0,0.0,0.0,0.0
4.965,-582422455.0,0.0,0.0,0.0,0.0
4.966,-582422455.0,0.0,0.0,0.0,0.0
4.967,-582422454.0,1000.0,0.0,1.0,1000.0
4.968,-582422454.0,0.0,0.0,0.0,0.0
4.969,-582422454.0,0.0,0.0,0.0,0.0
4.97,-582422454.0,0.0,0.0,0.0,0.0
4.971,-582422454.0,0.0,0.0,0.0,0.0
4.972,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.973,-582422455.0,0.0,0.0,0.0,0.0
4.974,-582422455.0,0.0,0.0,0.0,0.0
4.975,-582422455.0,0.0,0.0,0.0,0.0
4.976,-582422454.0,1000.0,0.0,1.0,1000.0
4.977,-582422456.0,-2000.0,0.0,-2.0,-2000.0
4.978,-582422455.0,1000.0,0.0,1.0,1000.0
4.979,-582422455.0,0.0,0.0,0.0,0.0
4.98,-582422455.0,0.0,0.0,0.0,0.0
4.981,-582422455.0,0.0,0.0,0.0,0.0
4.982,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.983,-582422456.0,0.0,0.0,0.0,0.0
4.984,-582422455.0,1000.0,0.0,1.0,1000.0
4.985,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.986,-582422456.0,0.0,0.0,0.0,0.0
4.987,-582422456.0,0.0,0.0,0.0,0.0
4.988,-582422455.0,1000.0,0.0,1.0,1000.0
4.989,-582422455.0,0.0,0.0,0.0,0.0
4.99,-582422455.0,0.0,0.0,0.0,0.0
4.991,-582422456.0,-1000.0,0.0,-1.0,-1000.0
4.992,-582422456.0,0.0,0.0,0.0,0.0
4.993,-582422455.0,1000.0,0.0,1.0,1000.0
4.994,-582422455.0,0.0,0.0,0.0,0.0
4.995,-582422455.0,0.0,0.0,0.0,0.0
4.996,-582422453.0,2000.0,0.0,2.0,2000.0
4.997,-582422454.0,-1000.0,0.0,-1.0,-1000.0
4.998,-582422455.0,-1000.0,0.0,-1.0,-1000.0
4.999,-582422453.0,2000.0,0.0,2.0,2000.0
5.0,-582422454.0,-1000.0,0.0,-1.0,-1000.0
5.001,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.002,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.003,-582422455.0,1000.0,0.0,1.0,1000.0
5.004,-582422454.0,1000.0,0.0,1.0,1000.0
5.005,-582422454.0,0.0,0.0,0.0,0.0
5.006,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.007,-582422455.0,0.0,0.0,0.0,0.0
5.008,-582422454.0,1000.0,0.0,1.0,1000.0
5.009,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.01,-582422455.0,0.0,0.0,0.0,0.0
5.011,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.012,-582422456.0,0.0,0.0,0.0,0.0
5.013,-582422454.0,2000.0,0.0,2.0,2000.0
5.014,-582422456.0,-2000.0,0.0,-2.0,-2000.0
5.015,-582422456.0,0.0,0.0,0.0,0.0
5.016,-582422454.0,2000.0,0.0,2.0,2000.0
5.017,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.018,-582422454.0,1000.0,0.0,1.0,1000.0
5.019,-582422454.0,0.0,0.0,0.0,0.0
5.02,-582422454.0,0.0,0.0,0.0,0.0
5.021,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.022,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.023,-582422455.0,1000.0,0.0,1.0,1000.0
5.024,-582422455.0,0.0,0.0,0.0,0.0
5.025,-582422455.0,0.0,0.0,0.0,0.0
5.026,-582422455.0,0.0,0.0,0.0,0.0
5.027,-582422455.0,0.0,0.0,0.0,0.0
5.028,-582422455.0,0.0,0.0,0.0,0.0
5.029,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.03,-582422454.0,2000.0,0.0,2.0,2000.0
5.031,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.032,-582422454.0,1000.0,0.0,1.0,1000.0
5.033,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.034,-582422455.0,0.0,0.0,0.0,0.0
5.035,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.036,-582422454.0,2000.0,0.0,2.0,2000.0
5.037,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.038,-582422455.0,0.0,0.0,0.0,0.0
5.039,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.04,-582422455.0,1000.0,0.0,1.0,1000.0
5.041,-582422454.0,1000.0,0.0,1.0,1000.0
5.042,-582422455.0,-1000.0,0.0,-1.0,-1000.0
5.043,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.044,-582422456.0,0.0,0.0,0.0,0.0
5.045,-582422456.0,0.0,0.0,0.0,0.0
5.046,-582422455.0,1000.0,0.0,1.0,1000.0
5.047,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.048,-582422455.0,1000.0,0.0,1.0,1000.0
5.049,-582422455.0,0.0,0.0,0.0,0.0
5.05,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.051,-582422456.0,0.0,0.0,0.0,0.0
5.052,-582422455.0,1000.0,0.0,1.0,1000.0
5.053,-582422457.0,-2000.0,0.0,-2.0,-2000.0
5.054,-582422456.0,1000.0,0.0,1.0,1000.0
5.055,-582422457.0,-1000.0,0.0,-1.0,-1000.0
5.056,-582422456.0,1000.0,0.0,1.0,1000.0
5.057,-582422455.0,1000.0,0.0,1.0,1000.0
5.058,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.059,-582422455.0,1000.0,0.0,1.0,1000.0
5.06,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.061,-582422455.0,1000.0,0.0,1.0,1000.0
5.062,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.063,-582422455.0,1000.0,0.0,1.0,1000.0
5.064,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.065,-582422456.0,0.0,0.0,0.0,0.0
5.066,-582422456.0,0.0,0.0,0.0,0.0
5.067,-582422455.0,1000.0,0.0,1.0,1000.0
5.068,-582422455.0,0.0,0.0,0.0,0.0
5.069,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.07,-582422456.0,0.0,0.0,0.0,0.0
5.071,-582422456.0,0.0,0.0,0.0,0.0
5.072,-582422456.0,0.0,0.0,0.0,0.0
5.073,-582422457.0,-1000.0,0.0,-1.0,-1000.0
5.074,-582422455.0,2000.0,0.0,2.0,2000.0
5.075,-582422457.0,-2000.0,0.0,-2.0,-2000.0
5.076,-582422456.0,1000.0,0.0,1.0,1000.0
5.077,-582422455.0,1000.0,0.0,1.0,1000.0
5.078,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.079,-582422457.0,-1000.0,0.0,-1.0,-1000.0
5.08,-582422455.0,2000.0,0.0,2.0,2000.0
5.081,-582422455.0,0.0,0.0,0.0,0.0
5.082,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.083,-582422455.0,1000.0,0.0,1.0,1000.0
5.084,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.085,-582422457.0,-1000.0,0.0,-1.0,-1000.0
5.086,-582422456.0,1000.0,0.0,1.0,1000.0
5.087,-582422456.0,0.0,0.0,0.0,0.0
5.088,-582422456.0,0.0,0.0,0.0,0.0
5.089,-582422456.0,0.0,0.0,0.0,0.0
5.09,-582422456.0,0.0,0.0,0.0,0.0
5.091,-582422456.0,0.0,0.0,0.0,0.0
5.092,-582422456.0,0.0,0.0,0.0,0.0
5.093,-582422455.0,1000.0,0.0,1.0,1000.0
5.094,-582422456.0,-1000.0,0.0,-1.0,-1000.0
5.095,-582422455.0,1000.0,0.0,1.0,1000.0
5.096,-582422456.0,-1000.0,0.0,-1.0,-1000.0
