Time,MPOS(0),DPOS(0),DRIVE_FE(0),MSPEEDF(0)
1.497,184.96929,184.96929,7.15256e-06,-0.00381
1.498,184.96929,184.96929,2.86102e-06,0.00334
1.499,184.96929,184.96929,7.15256e-06,-0.00334
1.5,184.96929,184.96929,1.43051e-06,0.00763
1.501,184.96929,184.96929,-1.90735e-06,-0.00048
1.502,184.96929,184.96929,4.76837e-07,-0.00095
1.503,184.9693,184.96929,-4.76837e-06,0.00572
1.504,184.96929,184.96929,3.33786e-06,-0.00811
1.505,184.96929,184.96929,4.29153e-06,0.0
1.506,184.96929,184.96929,4.76837e-07,0.00095
1.507,184.96929,184.96929,3.33786e-06,-0.00095
1.508,184.96929,184.96929,4.29153e-06,-0.00286
1.509,184.96929,184.96929,2.38419e-06,0.00477
1.51,184.9693,184.96929,-6.19888e-06,0.00668
1.511,184.96929,184.96929,-9.53674e-07,-0.00811
1.512,184.96929,184.96929,2.86102e-06,0.00238
1.513,184.96929,184.96929,-4.76837e-07,0.00048
1.514,184.96929,184.96929,9.53674e-07,-0.00286
1.515,184.9693,184.96929,-6.67572e-06,0.00906
1.516,184.96929,184.96929,2.86102e-06,-0.01192
1.517,184.96929,184.96929,9.53674e-06,-0.00334
1.518,184.96929,184.96929,9.53674e-06,0.00048
1.519,184.9693,184.96929,-2.86102e-06,0.0124
1.52,184.9693,184.96929,-9.53674e-06,0.00429
1.521,184.9693,184.96929,-6.67572e-06,-0.00334
1.522,184.9693,184.96929,-2.86102e-06,-0.00095
1.523,184.96929,184.96929,7.15256e-06,-0.01287
1.524,184.96931,184.96929,-1.14441e-05,0.02146
1.525,184.9693,184.96929,-7.15256e-06,-0.00668
1.526,184.96929,184.96929,9.53674e-07,-0.00668
1.527,184.9693,184.96929,-7.15256e-06,0.00763
1.528,184.96928,184.96929,7.62939e-06,-0.01764
1.529,184.96929,184.96929,3.33786e-06,0.00811
1.53,184.96929,184.96929,3.8147e-06,-0.00429
1.531,184.9693,184.96929,-3.8147e-06,0.01144
1.532,184.96929,184.96929,5.72205e-06,-0.01287
1.533,184.9693,184.96929,-7.62939e-06,0.01812
1.534,184.96929,184.96929,9.53674e-07,-0.00954
1.535,184.96929,184.96929,0.0,0.0
1.536,184.96929,184.96929,0.0,-0.00095
1.537,184.9693,184.96929,-9.53674e-07,0.00238
1.538,184.9693,184.96929,-3.8147e-06,0.00095
1.539,184.96929,184.96929,2.86102e-06,-0.00525
1.54,184.9693,184.96929,-4.29153e-06,0.00858
1.541,184.9693,184.96929,-6.19888e-06,-0.00334
1.542,184.9693,184.96929,2.38419e-06,-0.00048
1.543,184.9693,184.96929,-6.67572e-06,0.00334
1.544,184.96929,184.96929,4.76837e-07,-0.00906
1.545,184.96929,184.96929,5.72205e-06,-0.00143
1.546,184.96929,184.96929,7.62939e-06,-0.00286
1.547,184.9693,184.96929,-8.58307e-06,0.01574
1.548,184.9693,184.96929,-4.76837e-06,-0.00191
1.549,184.96929,184.96929,3.8147e-06,-0.00954
1.55,184.96929,184.96929,1.43051e-06,0.00238
1.551,184.96929,184.96929,9.53674e-07,-0.00048
1.552,184.96929,184.96929,0.0,0.00143
1.553,184.9693,184.96929,-9.53674e-06,0.00668
1.554,184.9693,184.96929,9.53674e-07,-0.00429
1.555,184.9693,184.96929,-9.53674e-06,0.0062
1.556,184.96929,184.96929,-1.90735e-06,-0.00811
1.557,184.96929,184.96929,3.33786e-06,-0.00381
1.558,184.96929,184.96929,-9.53674e-07,0.00381
1.559,184.96928,184.96929,1.38283e-05,-0.01478
1.56,184.9693,184.96929,-4.76837e-07,0.01574
1.561,184.96929,184.96929,2.86102e-06,-0.00572
1.562,184.96928,184.96929,1.4782e-05,-0.01001
1.563,184.96929,184.96929,3.8147e-06,0.01001
1.564,184.96929,184.96929,8.10623e-06,-0.00381
1.565,184.96928,184.96929,1.33514e-05,-0.00286
1.566,184.96929,184.96929,5.72205e-06,0.00572
1.567,184.96929,184.96929,2.86102e-06,0.00334
1.568,184.96929,184.96929,2.38419e-06,-0.00238
1.569,184.96929,184.96929,4.76837e-07,0.00429
1.57,184.9693,184.96929,-4.29153e-06,0.00572
1.571,184.96928,184.96929,8.58307e-06,-0.01574
1.572,184.96929,184.96929,1.43051e-06,0.00715
1.573,184.96929,184.96929,4.76837e-06,-0.00191
1.574,184.96929,184.96929,1.43051e-06,0.00525
1.575,184.9693,184.96929,-5.72205e-06,0.00381
1.576,184.96929,184.96929,5.24521e-06,-0.00811
1.577,184.96929,184.96929,3.33786e-06,0.0
1.578,184.9693,184.96929,-3.8147e-06,0.00811
1.579,184.96929,184.96929,9.53674e-07,-0.00525
1.58,184.9693,184.96929,-6.19888e-06,0.00763
1.581,184.96929,184.96929,1.90735e-06,-0.00763
1.582,184.96929,184.96929,8.58307e-06,-0.0062
1.583,184.9693,184.96929,-5.24521e-06,0.01192
1.584,184.96929,184.96929,1.43051e-06,-0.00715
1.585,184.96929,184.96929,4.76837e-07,0.00286
1.586,184.9693,184.96929,-4.76837e-06,0.00525
1.587,184.96929,184.96929,-4.76837e-07,-0.00811
1.588,184.96929,184.96929,7.15256e-06,-0.00286
1.589,184.96929,184.96929,4.29153e-06,0.00143
1.59,184.96928,184.96929,1.81198e-05,-0.01335
1.591,184.96929,184.96929,0.0,0.01717
1.592,184.96929,184.96929,7.15256e-06,-0.0062
1.593,184.9693,184.96929,-5.72205e-06,0.01097
1.594,184.9693,184.96929,-1.90735e-06,-0.00238
1.595,184.96931,184.96929,-1.09673e-05,0.00954
1.596,184.96929,184.96929,0.0,-0.01287
1.597,184.9693,184.96929,-5.24521e-06,0.00715
1.598,184.9693,184.96929,-5.24521e-06,-0.00286
1.599,184.9693,184.96929,-4.76837e-06,0.00477
1.6,184.96929,184.96929,-9.53674e-07,-0.00858
1.601,184.9693,184.96929,-7.15256e-06,0.00572
1.602,184.9693,184.96929,4.76837e-07,-0.00381
1.603,184.96929,184.96929,2.38419e-06,-0.00238
1.604,184.96929,184.96929,5.72205e-06,-0.00334
1.605,184.9693,184.96929,-7.62939e-06,0.01478
1.606,184.9693,184.96929,-9.05991e-06,-0.00238
1.607,184.96931,184.96929,-1.23978e-05,0.00477
1.608,184.96929,184.96929,-4.76837e-07,-0.01431
1.609,184.96929,184.96929,9.53674e-07,0.00095
1.61,184.96929,184.96929,1.90735e-06,-0.00191
1.611,184.96929,184.96929,-1.43051e-06,0.00143
1.612,184.96929,184.96929,7.15256e-06,-0.00477
1.613,184.9693,184.96929,-4.29153e-06,0.01001
1.614,184.9693,184.96929,-4.76837e-07,-0.00238
1.615,184.9693,184.96929,-1.14441e-05,0.00811
1.616,184.9693,184.96929,-8.58307e-06,-0.00191
1.617,184.96929,184.96929,4.76837e-07,-0.01049
1.618,184.96929,184.96929,1.90735e-06,0.00238
1.619,184.96929,184.96929,2.86102e-06,-0.00143
1.62,184.96929,184.96929,2.38419e-06,-0.00095
1.621,184.9693,184.96929,-6.67572e-06,0.00572
1.622,184.96929,184.96929,9.53674e-06,-0.01097
1.623,184.96929,184.96929,5.72205e-06,0.00191
1.624,184.96928,184.96929,1.57356e-05,-0.01001
1.625,184.9693,184.96929,-4.76837e-06,0.02193
1.626,184.96929,184.96929,2.38419e-06,-0.00954
1.627,184.96929,184.96929,4.76837e-06,0.00191
1.628,184.96929,184.96929,-3.33786e-06,0.00191
1.629,184.96928,184.96929,1.85966e-05,-0.01812
1.63,184.96929,184.96929,1.43051e-06,0.01621
1.631,184.96929,184.96929,5.24521e-06,-0.00477
1.632,184.96929,184.96929,7.62939e-06,-0.00143
1.633,184.96929,184.96929,-1.43051e-06,0.00668
1.634,184.96929,184.96929,5.24521e-06,-0.00477
1.635,184.96929,184.96929,1.43051e-06,0.00477
1.636,184.9693,184.96929,-2.38419e-06,0.00381
1.637,184.9693,184.96929,-8.10623e-06,0.00334
1.638,184.9693,184.96929,-5.24521e-06,-0.00143
1.639,184.96931,184.96929,-1.66893e-05,0.01144
1.64,184.96929,184.96929,4.29153e-06,-0.0186
1.641,184.9693,184.96929,-4.76837e-06,0.00572
1.642,184.96929,184.96929,7.62939e-06,-0.00954
1.643,184.9693,184.96929,4.76837e-07,0.00906
1.644,184.96929,184.96929,3.33786e-06,-0.00715
1.645,184.9693,184.96929,-1.43051e-06,0.01001
1.646,184.9693,184.96929,-5.24521e-06,-0.00143
1.647,184.96929,184.96929,5.24521e-06,-0.0124
1.648,184.96931,184.96929,-9.53674e-06,0.02003
1.649,184.96929,184.96929,5.72205e-06,-0.01669
1.65,184.96929,184.96929,-4.76837e-07,0.00381
1.651,184.9693,184.96929,-6.67572e-06,0.00763
1.652,184.96928,184.96929,1.19209e-05,-0.01669
1.653,184.96931,184.96929,-1.81198e-05,0.02813
1.654,184.96929,184.96929,-9.53674e-07,-0.01764
1.655,184.96929,184.96929,5.72205e-06,-0.00381
1.656,184.96929,184.96929,0.0,0.00334
1.657,184.96929,184.96929,-1.43051e-06,-0.00095
1.658,184.9693,184.96929,-2.38419e-06,0.00381
1.659,184.9693,184.96929,-4.29153e-06,0.00048
1.66,184.9693,184.96929,-1.43051e-06,0.0
1.661,184.96929,184.96929,5.72205e-06,-0.00811
1.662,184.9693,184.96929,-1.23978e-05,0.01335
1.663,184.96929,184.96929,-4.76837e-07,-0.00906
1.664,184.96929,184.96929,2.86102e-06,0.00095
1.665,184.9693,184.96929,-6.19888e-06,0.00191
1.666,184.9693,184.96929,-3.33786e-06,-0.00048
1.667,184.9693,184.96929,-1.90735e-06,0.00143
1.668,184.96929,184.96929,-1.43051e-06,-0.00334
1.669,184.96929,184.96929,5.24521e-06,-0.00429
1.67,184.96929,184.96929,1.90735e-06,0.00429
1.671,184.96928,184.96929,7.15256e-06,-0.01049
1.672,184.96929,184.96929,4.29153e-06,0.00715
1.673,184.9693,184.96929,-3.8147e-06,0.00763
1.674,184.9693,184.96929,-2.38419e-06,-0.00191
1.675,184.96929,184.96929,9.53674e-07,-0.00477
1.676,184.96929,184.96929,5.72205e-06,0.00048
1.677,184.9693,184.96929,-1.90735e-06,0.00334
1.678,184.9693,184.96929,-9.53674e-07,0.00143
1.679,184.9693,184.96929,-1.90735e-06,0.0
1.68,184.96929,184.96929,3.33786e-06,-0.00572
1.681,184.96929,184.96929,-3.33786e-06,0.00381
1.682,184.96929,184.96929,-4.76837e-07,-0.00048
1.683,184.96929,184.96929,1.43051e-06,-0.00048
1.684,184.96929,184.96929,1.43051e-06,-0.00381
1.685,184.96929,184.96929,-9.53674e-07,0.00477
1.686,184.96929,184.96929,-2.86102e-06,-0.00143
1.687,184.9693,184.96929,-4.76837e-07,0.00191
1.688,184.96929,184.96929,9.53674e-07,-0.00429
1.689,184.96928,184.96929,1.04904e-05,-0.00954
1.69,184.96929,184.96929,5.24521e-06,0.00811
1.691,184.96929,184.96929,1.43051e-06,0.00191
1.692,184.9693,184.96929,-4.76837e-07,0.00477
1.693,184.96929,184.96929,5.72205e-06,-0.00811
1.694,184.96929,184.96929,6.19888e-06,-0.00238
1.695,184.9693,184.96929,-9.53674e-07,0.01001
1.696,184.96929,184.96929,1.43051e-06,-0.00143
1.697,184.96928,184.96929,5.24521e-06,-0.00954
1.698,184.9693,184.96929,-1.43051e-06,0.01574
1.699,184.9693,184.96929,-4.76837e-06,-0.00477
1.7,184.9693,184.96929,-5.72205e-06,0.00668
1.701,184.9693,184.96929,-8.10623e-06,-0.00286
1.702,184.96929,184.96929,6.67572e-06,-0.01335
1.703,184.9693,184.96929,1.43051e-06,0.00954
1.704,184.9693,184.96929,-9.53674e-07,0.00143
1.705,184.96929,184.96929,7.15256e-06,-0.01001
1.706,184.96929,184.96929,-3.8147e-06,0.00668
1.707,184.96929,184.96929,8.10623e-06,-0.00572
1.708,184.9693,184.96929,-5.72205e-06,0.01097
1.709,184.9693,184.96929,-2.38419e-06,-0.00238
1.71,184.9693,184.96929,0.0,0.00191
1.711,184.9693,184.96929,-8.10623e-06,0.00048
1.712,184.9693,184.96929,-1.90735e-06,0.00048
1.713,184.96929,184.96929,4.76837e-06,-0.01001
1.714,184.96929,184.96929,2.86102e-06,0.00238
1.715,184.9693,184.96929,-4.29153e-06,0.00429
1.716,184.96928,184.96929,1.33514e-05,-0.01526
1.717,184.96929,184.96929,0.0,0.0124
1.718,184.96929,184.96929,-1.90735e-06,0.00143
1.719,184.9693,184.96929,-3.8147e-06,0.00191
1.72,184.9693,184.96929,-3.33786e-06,-0.00143
1.721,184.96928,184.96929,1.00136e-05,-0.01097
1.722,184.9693,184.96929,9.53674e-07,0.0124
1.723,184.96929,184.96929,6.19888e-06,-0.01001
1.724,184.96929,184.96929,5.24521e-06,0.00525
1.725,184.9693,184.96929,-6.67572e-06,0.00858
1.726,184.96929,184.96929,9.53674e-07,-0.00668
1.727,184.96929,184.96929,-4.76837e-07,-0.00143
1.728,184.96929,184.96929,2.38419e-06,-0.00381
1.729,184.96929,184.96929,4.29153e-06,0.00381
1.73,184.96929,184.96929,3.33786e-06,-0.00381
1.731,184.9693,184.97429,1.43051e-06,0.00763
1.732,184.96931,184.98429,-1.4782e-05,0.01097
1.733,184.9693,184.99929,-7.15256e-06,-0.00668
1.734,184.9693,185.01929,0.00437,0.00238
1.735,184.96955,185.04429,0.01354,0.25034
1.736,184.97037,185.07429,0.02722,0.81396
1.737,184.97222,185.10929,0.04483,1.84917
1.738,184.97441,185.14929,0.06708,2.19202
1.739,184.97725,185.19429,0.09368,2.83813
1.74,184.9813,185.24429,0.12422,4.04978
1.741,184.98667,185.29429,0.15836,5.37777
1.742,184.99634,185.34429,0.19427,9.66597
1.743,185.01448,185.39429,0.22591,18.13793
1.744,185.03507,185.44429,0.2558,20.59221
1.745,185.05846,185.49429,0.28247,23.38982
1.746,185.07971,185.54429,0.31091,21.25502
1.747,185.10091,185.59429,0.33979,21.1978
1.748,185.12184,185.64429,0.36881,20.92791
1.749,185.14401,185.69429,0.39695,22.16816
1.75,185.16808,185.74429,0.42303,24.07408
1.751,185.19362,185.79429,0.44775,25.54226
1.752,185.2215,185.84429,0.47013,27.87399
1.753,185.25128,185.89429,0.49061,29.77943
1.754,185.28378,185.94429,0.50852,32.5017
1.755,185.3181,185.99429,0.52434,34.31845
1.756,185.3545,186.04429,0.53822,36.39984
1.757,185.39283,186.09429,0.55008,38.33389
1.758,185.43287,186.14429,0.56028,40.03429
1.759,185.47446,186.19429,0.56884,41.59451
1.76,185.51765,186.24429,0.5759,43.18428
1.761,185.56273,186.29429,0.58104,45.08066
1.762,185.60915,186.34429,0.58475,46.42534
1.763,185.65704,186.39429,0.58708,47.89162
1.764,185.70656,186.44429,0.58771,49.51525
1.765,185.75744,186.49429,0.5871,50.87948
1.766,185.80968,186.54429,0.58496,52.2418
1.767,185.86262,186.59429,0.58207,52.94132
1.768,185.91647,186.64429,0.57837,53.85256
1.769,185.97141,186.69429,0.57353,54.93259
1.77,186.02689,186.74429,0.56815,55.48525
1.771,186.0835,186.79429,0.5617,56.60677
1.772,186.14085,186.84429,0.55441,57.34873
1.773,186.19919,186.89429,0.5462,58.34436
1.774,186.25814,186.94429,0.53727,58.95138
1.775,186.31741,186.99429,0.52806,59.26704
1.776,186.37745,187.04429,0.51813,60.03714
1.777,186.43774,187.09429,0.50788,60.29558
1.778,186.49914,187.14429,0.49661,61.39278
1.779,186.56076,187.19429,0.485,61.62119
1.78,186.62276,187.24429,0.47293,62.00504
1.781,186.68467,187.29429,0.46111,61.90491
1.782,186.74704,187.34429,0.44885,62.37078
1.783,186.80951,187.39429,0.4363,62.46853
1.784,186.87177,187.44429,0.42411,62.26444
1.785,186.93449,187.49429,0.41139,62.71648
1.786,186.9971,187.54429,0.39881,62.61206
1.787,187.06019,187.59429,0.38579,63.08842
1.788,187.12256,187.64429,0.37337,62.3765
1.789,187.1855,187.69429,0.36042,62.93392
1.79,187.2484,187.74429,0.34742,62.90627
1.791,187.31199,187.79429,0.33403,63.58767
1.792,187.37537,187.84429,0.32059,63.37404
1.793,187.43851,187.89429,0.3074,63.14421
1.794,187.50086,187.94429,0.29495,62.3498
1.795,187.56316,187.99429,0.2827,62.29591
1.796,187.62541,188.04429,0.2705,62.25443
1.797,187.68732,188.09429,0.25852,61.91444
1.798,187.74967,188.14429,0.24613,62.34884
1.799,187.81194,188.19429,0.23392,62.2673
1.8,187.87419,188.24429,0.22154,62.25443
1.801,187.9359,188.29429,0.20979,61.70082
1.802,187.99767,188.34429,0.19806,61.77473
1.803,188.05886,188.39429,0.18685,61.18917
1.804,188.12045,188.44429,0.17528,61.58829
1.805,188.1816,188.49429,0.16408,61.15341
1.806,188.24271,188.54429,0.15294,61.10764
1.807,188.30293,188.59429,0.14261,60.21833
1.808,188.363,188.64429,0.13264,60.06813
1.809,188.42212,188.69429,0.12327,59.12447
1.81,188.48101,188.74429,0.11441,58.89511
1.811,188.53963,188.79429,0.10569,58.61664
1.812,188.59781,188.84429,0.09752,58.17795
1.813,188.65577,188.89429,0.08945,57.95574
1.814,188.71276,188.94429,0.08241,56.99253
1.815,188.76976,188.99429,0.07538,57.00541
1.816,188.82608,189.04429,0.06901,56.31685
1.817,188.88249,189.09429,0.06262,56.40936
1.818,188.93859,189.14429,0.05642,56.09941
1.819,188.99466,189.19429,0.05052,56.07176
1.82,189.05009,189.24429,0.04483,55.43184
1.821,189.1048,189.29429,0.04008,54.70943
1.822,189.15955,189.34429,0.0353,54.7514
1.823,189.21344,189.39429,0.03129,53.8826
1.824,189.26728,189.44429,0.02749,53.84779
1.825,189.32075,189.49429,0.02394,53.46394
1.826,189.37386,189.54429,0.02084,53.11441
1.827,189.42668,189.59429,0.01791,52.81734
1.828,189.47883,189.64429,0.01575,52.14691
1.829,189.53114,189.69429,0.01341,52.31619
1.83,189.58297,189.74429,0.01153,51.82981
1.831,189.63482,189.79429,0.00981,51.85223
1.832,189.68643,189.84429,0.00807,51.60713
1.833,189.73815,189.89429,0.00637,51.723
1.834,189.79009,189.94429,0.00435,51.9352
1.835,189.84185,189.99429,0.00266,51.76449
1.836,189.89316,190.04429,0.00129,51.31054
1.837,189.94454,190.09429,-5.91278e-05,51.37157
1.838,189.99585,190.14429,-0.00142,51.31769
1.839,190.04688,190.19429,-0.00247,51.02253
1.84,190.09813,190.24429,-0.00367,51.24998
1.841,190.14933,190.29429,-0.00488,51.20516
1.842,190.20077,190.34429,-0.0063,51.43547
1.843,190.25205,190.39429,-0.0076,51.2805
1.844,190.30286,190.44429,-0.00845,50.81463
1.845,190.35394,190.49429,-0.00953,51.07784
1.846,190.40491,190.54429,-0.0105,50.97294
1.847,190.45602,190.59429,-0.01158,51.10455
1.848,190.50727,190.64429,-0.01283,51.2557
1.849,190.55865,190.69429,-0.01417,51.37348
1.85,190.6101,190.74429,-0.01564,51.45788
1.851,190.66126,190.79429,-0.01682,51.15128
1.852,190.7125,190.84429,-0.01803,51.24521
1.853,190.76379,190.89429,-0.01936,51.29147
1.854,190.81493,190.94429,-0.02051,51.14222
1.855,190.86603,190.99429,-0.02159,51.09262
1.856,190.91701,191.04429,-0.0226,50.98248
1.857,190.96794,191.09429,-0.02353,50.93145
1.858,191.01879,191.14429,-0.02441,50.84419
1.859,191.06902,191.19429,-0.02472,50.2367
1.86,191.11907,191.24429,-0.02477,50.04549
1.861,191.16904,191.29429,-0.02476,49.96872
1.862,191.21878,191.34429,-0.02452,49.74079
1.863,191.26858,191.39429,-0.02431,49.79992
1.864,191.31846,191.44429,-0.02417,49.87907
1.865,191.36849,191.49429,-0.02418,50.03214
1.866,191.41842,191.54429,-0.02416,49.93439
1.867,191.46804,191.59429,-0.02376,49.61777
1.868,191.51736,191.64429,-0.02315,49.31498
1.869,191.56651,191.69429,-0.02235,49.15571
1.87,191.61517,191.74429,-0.02106,48.66314
1.871,191.66386,191.79429,-0.01972,48.68603
1.872,191.71288,191.84429,-0.01871,49.02124
1.873,191.76203,191.89429,-0.01783,49.15142
1.874,191.81136,191.94429,-0.01714,49.32737
1.875,191.86053,191.99429,-0.01634,49.17288
1.876,191.91006,192.04429,-0.0158,49.52192
1.877,191.95995,192.09429,-0.01566,49.8991
1.878,192.01015,192.14429,-0.01583,50.19617
1.879,192.06045,192.19429,-0.0161,50.29583
1.88,192.11115,192.24429,-0.01668,50.70686
1.881,192.16184,192.29429,-0.01746,50.6916
1.882,192.2126,192.34429,-0.01823,50.75836
1.883,192.26311,192.39429,-0.01877,50.50707
1.884,192.31345,192.44429,-0.01911,50.33684
1.885,192.36382,192.49429,-0.0195,50.37642
1.886,192.41381,192.54429,-0.01953,49.98732
1.887,192.46375,192.59429,-0.01945,49.94154
1.888,192.51374,192.64429,-0.01945,49.98732
1.889,192.56373,192.69429,-0.01943,49.98636
1.89,192.61368,192.74429,-0.01941,49.95728
1.891,192.66318,192.79429,-0.01897,49.49903
1.892,192.71258,192.84429,-0.01829,49.39651
1.893,192.76194,192.89429,-0.01772,49.35837
1.894,192.81141,192.94429,-0.01719,49.47519
1.895,192.8609,192.99429,-0.0167,49.49141
1.896,192.91045,193.04429,-0.01629,49.54195
1.897,192.9601,193.09429,-0.01582,49.65067
1.898,193.00992,193.14429,-0.01566,49.82281
1.899,193.0594,193.19429,-0.01519,49.47805
1.9,193.10863,193.24429,-0.01443,49.23391
1.901,193.15797,193.29429,-0.01376,49.335
1.902,193.20711,193.34429,-0.01293,49.1395
1.903,193.25609,193.39429,-0.01193,48.98357
1.904,193.30518,193.44429,-0.01095,49.08705
1.905,193.35414,193.49429,-0.00996,48.9645
1.906,193.4032,193.54429,-0.00904,49.0613
1.907,193.45173,193.59429,-0.00767,48.52581
1.908,193.49994,193.64429,-0.00587,48.21062
1.909,193.54906,193.69429,-0.00485,49.12329
1.91,193.598,193.74429,-0.00387,48.93637
1.911,193.64667,193.79429,-0.00254,48.67601
1.912,193.69537,193.84429,-0.00124,48.69127
1.913,193.74432,193.89429,-0.00012,48.95878
1.914,193.79387,193.94429,0.00037,49.54338
1.915,193.84315,193.99429,0.00104,49.2835
1.916,193.89239,194.04429,0.0019,49.24011
1.917,193.94173,194.09429,0.0025,49.34072
1.918,193.99125,194.14429,0.00298,49.51859
1.919,194.0407,194.19429,0.00354,49.44849
1.92,194.09049,194.24429,0.00375,49.78895
1.921,194.14032,194.29429,0.00395,49.8333
1.922,194.19028,194.34429,0.00402,49.963
1.923,194.24027,194.39429,0.004,49.98112
1.924,194.28992,194.44429,0.00434,49.65544
1.925,194.33986,194.49429,0.00444,49.93725
1.926,194.39,194.54429,0.00431,50.14515
1.927,194.44023,194.59429,0.00418,50.23098
1.928,194.49057,194.64429,0.0038,50.34018
1.929,194.54124,194.69429,0.00315,50.66776
1.93,194.59221,194.74429,0.00221,50.96292
1.931,194.64307,194.79429,0.0013,50.86994
1.932,194.69376,194.84429,0.00062,50.68064
1.933,194.74452,194.89429,-0.00013,50.76504
1.934,194.79519,194.94429,-0.00082,50.67396
1.935,194.84581,194.99429,-0.00143,50.61245
1.936,194.89647,195.04429,-0.00207,50.66252
1.937,194.94702,195.09429,-0.00267,50.55285
1.938,194.9976,195.14429,-0.00325,50.57859
1.939,195.04779,195.19429,-0.00345,50.1914
1.94,195.09758,195.24429,-0.0033,49.78323
1.941,195.14731,195.29429,-0.00306,49.7303
1.942,195.19674,195.34429,-0.00254,49.43562
1.943,195.24593,195.39429,-0.00181,49.19338
1.944,195.29556,195.44429,-0.00127,49.62158
1.945,195.34544,195.49429,-0.00117,49.88766
1.946,195.39535,195.54429,-0.00107,49.90625
1.947,195.44489,195.59429,-0.00067,49.53575
1.948,195.49423,195.64429,-1.4782e-05,49.34454
1.949,195.54378,195.69429,0.00046,49.55339
1.95,195.5934,195.74429,0.00085,49.61824
1.951,195.64294,195.79429,0.00131,49.53623
1.952,195.69286,195.84429,0.00153,49.92008
1.953,195.74301,195.89429,0.00133,50.14801
1.954,195.79356,195.94429,0.00081,50.55761
1.955,195.84408,195.99429,0.00025,50.51899
1.956,195.89433,196.04429,-2.00272e-05,50.25148
1.957,195.94463,196.09429,-0.00029,50.29917
1.958,195.99492,196.14429,-0.0006,50.28248
1.959,196.0452,196.19429,-0.00085,50.28248
1.96,196.09567,196.24429,-0.00131,50.47131
1.961,196.14634,196.29429,-0.00195,50.6711
1.962,196.19709,196.34429,-0.00272,50.74835
1.963,196.24758,196.39429,-0.00324,50.48704
1.964,196.29797,196.44429,-0.00354,50.39072
1.965,196.3482,196.49429,-0.00387,50.23003
1.966,196.39832,196.54429,-0.00402,50.12751
1.967,196.44831,196.59429,-0.00401,49.98446
1.968,196.49843,196.64429,-0.00416,50.12274
1.969,196.54842,196.69429,-0.00414,49.99113
1.97,196.59843,196.74429,-0.00414,50.00305
1.971,196.64826,196.79429,-0.004,49.83711
1.972,196.69794,196.84429,-0.00368,49.6769
1.973,196.74781,196.89429,-0.00354,49.87335
1.974,196.79764,196.94429,-0.00338,49.83044
1.975,196.84748,196.99429,-0.0032,49.83473
1.976,196.89745,197.04429,-0.00315,49.96967
1.977,196.94752,197.09429,-0.00319,50.06981
1.978,196.99757,197.14429,-0.00327,50.04692
1.979,197.04736,197.19429,-0.0031,49.79467
1.98,197.09692,197.24429,-0.00269,49.55673
1.981,197.14651,197.29429,-0.00231,49.59393
1.982,197.19601,197.34429,-0.00181,49.49713
1.983,197.2451,197.39429,-0.00091,49.09372
1.984,197.29444,197.44429,-0.00021,49.33405
1.985,197.34382,197.49429,0.0004,49.38602
1.986,197.3934,197.54429,0.00082,49.57914
1.987,197.44261,197.59429,0.00156,49.21341
1.988,197.49165,197.64429,0.00253,49.03889
1.989,197.54085,197.69429,0.00335,49.19767
1.99,197.59019,197.74429,0.00404,49.33691
1.991,197.63952,197.79429,0.00464,49.33596
1.992,197.6889,197.84429,0.00532,49.37983
1.993,197.73837,197.89429,0.00585,49.4628
1.994,197.78786,197.94429,0.0064,49.49093
1.995,197.83751,197.99429,0.00673,49.65305
1.996,197.88682,198.04429,0.00738,49.31021
1.997,197.93636,198.09429,0.00789,49.53718
1.998,197.98583,198.14429,0.00838,49.46804
1.999,198.03505,198.19429,0.00917,49.22533
2.0,198.08446,198.24429,0.00977,49.41034
2.001,198.13415,198.29429,0.01011,49.68691
2.002,198.18403,198.34429,0.01025,49.88384
2.003,198.23378,198.39429,0.0104,49.74365
2.004,198.28339,198.44429,0.01085,49.61061
2.005,198.33327,198.49429,0.01103,49.88718
2.006,198.38343,198.54429,0.0109,50.15373
2.007,198.43378,198.59429,0.01058,50.35162
2.008,198.48457,198.64429,0.00986,50.79222
2.009,198.53561,198.69429,0.00882,51.03493
2.01,198.58687,198.74429,0.00764,51.26858
2.011,198.63814,198.79429,0.00637,51.26858
2.012,198.68913,198.84429,0.0053,50.98867
2.013,198.74036,198.89429,0.00409,51.23091
2.014,198.79162,198.94429,0.00275,51.25237
2.015,198.84255,198.99429,0.00186,50.93765
2.016,198.8935,199.04429,0.0009,50.95005
2.017,198.94427,199.09429,0.00012,50.76504
2.018,198.99516,199.14429,-0.00076,50.89092
2.019,199.04563,199.19429,-0.00131,50.47512
2.02,199.09569,199.24429,-0.00139,50.05693
2.021,199.14585,199.29429,-0.00153,50.1585
2.022,199.19601,199.34429,-0.00168,50.16088
2.023,199.24603,199.39429,-0.00173,50.02451
2.024,199.29613,199.44429,-0.00182,50.09174
2.025,199.34625,199.49429,-0.00194,50.12178
2.026,199.39643,199.54429,-0.00219,50.18091
2.027,199.44636,199.59429,-0.0021,49.93439
2.028,199.49609,199.64429,-0.00183,49.72315
2.029,199.54588,199.69429,-0.00162,49.78943
2.03,199.59552,199.74429,-0.00129,49.64352
2.031,199.64506,199.79429,-0.00081,49.54481
2.032,199.69494,199.84429,-0.00065,49.87955
2.033,199.74517,199.89429,-0.00083,50.22478
2.034,199.79564,199.94429,-0.00128,50.47321
