Time,DRIVE_CURRENT(0),MSPEED(0),DRIVE_FE(0),DPOS(0)
0.627,6.0,-0.00048,0.0,162.40646
0.628,6.0,0.0,0.0,162.40646
0.629,5.0,-0.00048,0.0,162.40646
0.63,6.0,0.00048,0.0,162.40646
0.631,9.0,-0.00048,0.0,162.40646
0.632,3.0,0.00048,0.0,162.40646
0.633,4.0,-0.00095,0.0,162.40646
0.634,7.0,0.00048,0.0,162.40646
0.635,8.0,0.0,0.0,162.40646
0.636,3.0,-0.00048,0.0,162.40646
0.637,6.0,0.0,0.0,162.40646
0.638,5.0,0.0,0.0,162.40646
0.639,4.0,0.0,0.0,162.40646
0.64,9.0,0.00048,0.0,162.40646
0.641,9.0,0.0,0.0,162.40646
0.642,1.0,0.00048,0.0,162.40646
0.643,4.0,0.0,0.0,162.40646
0.644,4.0,-0.00048,0.0,162.40646
0.645,9.0,0.0,0.0,162.40646
0.646,0.0,-0.00048,0.0,162.40646
0.647,13.0,0.00048,0.0,162.40646
0.648,11.0,0.0,0.0,162.40646
0.649,2.0,0.0,0.0,162.40646
0.65,0.0,0.0,0.0,162.40646
0.651,6.0,-0.00048,0.0,162.40646
0.652,8.0,0.00048,0.0,162.40646
0.653,7.0,0.0,0.0,162.40646
0.654,0.0,0.0,0.0,162.40646
0.655,3.0,0.00095,0.0,162.40646
0.656,3.0,-0.00095,0.0,162.40646
0.657,2.0,0.0,0.0,162.40646
0.658,0.0,-0.00048,0.0,162.40646
0.659,4.0,0.0,0.0,162.40646
0.66,15.0,0.0,0.0,162.40646
0.661,1.0,0.0,0.0,162.40646
0.662,6.0,0.00048,0.0,162.40646
0.663,0.0,0.0,0.0,162.40646
0.664,0.0,-0.00048,0.0,162.40646
0.665,5.0,0.00048,0.0,162.40646
0.666,7.0,-0.00048,0.0,162.40646
0.667,4.0,0.00048,0.0,162.40646
0.668,7.0,0.00048,0.0,162.40646
0.669,-3.0,-0.00048,0.0,162.40646
0.67,4.0,0.0,0.0,162.40646
0.671,2.0,0.00048,0.0,162.40646
0.672,6.0,-0.00048,0.0,162.40646
0.673,5.0,0.00048,0.0,162.40646
0.674,3.0,-0.00048,0.0,162.40646
0.675,3.0,0.00048,0.0,162.40646
0.676,5.0,-0.00048,0.0,162.40646
0.677,0.0,0.00048,0.0,162.40646
0.678,3.0,-0.00048,0.0,162.40646
0.679,7.0,0.0,0.0,162.40646
0.68,-1.0,0.0,0.0,162.40646
0.681,1.0,0.00048,0.0,162.40646
0.682,7.0,0.0,0.0,162.40646
0.683,1.0,-0.00048,0.0,162.40646
0.684,6.0,0.0,0.0,162.40646
0.685,8.0,-0.00095,0.0,162.40645
0.686,0.0,0.00095,0.0,162.40646
0.687,4.0,-0.00048,0.0,162.40646
0.688,0.0,0.00048,0.0,162.40646
0.689,-2.0,-0.00048,0.0,162.40646
0.69,5.0,0.00095,0.0,162.40646
0.691,4.0,0.0,0.0,162.40646
0.692,6.0,-0.00095,0.0,162.40646
0.693,2.0,0.00048,0.0,162.40646
0.694,3.0,0.00095,0.0,162.40646
0.695,8.0,-0.00095,0.0,162.40646
0.696,3.0,0.00095,0.0,162.40646
0.697,0.0,-0.00095,0.0,162.40646
0.698,0.0,0.00048,0.0,162.40646
0.699,6.0,-0.00048,0.0,162.40646
0.7,6.0,0.0,0.0,162.40646
0.701,14.0,-0.00048,0.0,162.40646
0.702,2.0,0.00048,0.0,162.40646
0.703,1.0,0.00048,0.0,162.40646
0.704,-2.0,-0.00095,0.0,162.40646
0.705,2.0,0.00048,0.0,162.40646
0.706,2.0,-0.00048,0.0,162.40646
0.707,4.0,0.00048,0.0,162.40646
0.708,7.0,0.00048,0.0,162.40646
0.709,5.0,-0.00095,0.0,162.40646
0.71,6.0,0.00048,0.0,162.40646
0.711,10.0,0.00048,0.0,162.40646
0.712,4.0,0.0,0.0,162.40646
0.713,3.0,-0.00048,0.0,162.40646
0.714,2.0,0.00048,0.0,162.40646
0.715,2.0,-0.00095,0.0,162.40646
0.716,1.0,0.00048,0.0,162.40646
0.717,6.0,0.0,0.0,162.40646
0.718,4.0,0.0,0.0,162.40646
0.719,4.0,0.0,0.0,162.40646
0.72,3.0,0.0,0.0,162.40646
0.721,10.0,0.0,0.0,162.40646
0.722,3.0,-0.00048,0.0,162.40646
0.723,0.0,0.0,0.0,162.40646
0.724,6.0,0.00048,0.0,162.40646
0.725,6.0,0.0,0.0,162.40646
0.726,3.0,-0.00048,0.0,162.40646
0.727,0.0,0.00095,0.0,162.40646
0.728,1.0,0.0,0.0,162.40646
0.729,14.0,-0.00048,0.0,162.40646
0.73,4.0,0.0,0.0,162.40646
0.731,1.0,0.00048,0.0,162.40646
0.732,-6.0,-0.00048,0.0,162.40646
0.733,10.0,-0.00048,0.0,162.40646
0.734,2.0,0.00048,0.0,162.40646
0.735,2.0,0.00095,0.0,162.40646
0.736,1.0,-0.00095,0.0,162.40646
0.737,1.0,-0.00048,0.0,162.40646
0.738,8.0,0.0,0.0,162.40646
0.739,1.0,0.00048,0.0,162.40646
0.74,4.0,0.00048,0.0,162.40646
0.741,0.0,0.0,0.0,162.40646
0.742,4.0,-0.00048,0.0,162.40646
0.743,0.0,0.0,0.0,162.40646
0.744,11.0,0.0,0.0,162.40646
0.745,11.0,0.0,0.0,162.40646
0.746,5.0,-0.00048,0.0,162.40646
0.747,11.0,0.00048,0.0,162.40646
0.748,13.0,-0.00048,0.0,162.40646
0.749,8.0,0.00048,0.0,162.40646
0.75,7.0,-0.00048,0.0,162.40646
0.751,6.0,0.0,0.0,162.40646
0.752,1.0,0.00048,0.0,162.40646
0.753,11.0,0.0,0.0,162.40646
0.754,0.0,-0.00048,0.0,162.40646
0.755,10.0,0.00095,0.0,162.40646
0.756,8.0,-0.00048,0.0,162.40646
0.757,-1.0,0.0,0.0,162.40646
0.758,2.0,0.00048,0.0,162.40646
0.759,11.0,-0.00048,0.0,162.40646
0.76,7.0,0.00095,0.0,162.40646
0.761,5.0,-0.00048,0.0,162.40646
0.762,8.0,-0.00048,0.0,162.40646
0.763,5.0,0.0,0.0,162.40646
0.764,7.0,0.0,0.0,162.40646
0.765,15.0,0.00048,0.0,162.40646
0.766,2.0,-0.00048,0.0,162.40646
0.767,6.0,0.0,0.0,162.40646
0.768,8.0,0.0,0.0,162.40646
0.769,-4.0,0.00095,0.0,162.40646
0.77,9.0,-0.00095,0.0,162.40646
0.771,10.0,0.0,0.0,162.40646
0.772,2.0,0.00048,0.0,162.40646
0.773,4.0,0.0,0.0,162.40646
0.774,1.0,-0.00048,0.0,162.40646
0.775,7.0,0.00048,0.0,162.40646
0.776,5.0,0.0,0.0,162.40646
0.777,1.0,0.0,0.0,162.40646
0.778,2.0,0.00048,0.0,162.40646
0.779,11.0,-0.00048,0.0,162.40646
0.78,6.0,-0.00048,0.0,162.40646
0.781,1.0,-0.00048,0.0,162.40646
0.782,15.0,0.00095,0.0,162.40646
0.783,-2.0,-0.00048,0.0,162.40646
0.784,7.0,0.00048,0.0,162.40646
0.785,5.0,-0.00048,0.0,162.40646
0.786,13.0,0.0,0.0,162.40646
0.787,1.0,-0.00048,0.0,162.40646
0.788,3.0,0.00048,0.0,162.40646
0.789,0.0,-0.00048,0.0,162.40646
0.79,7.0,0.00048,0.0,162.40646
0.791,6.0,-0.00048,0.0,162.40646
0.792,6.0,0.0,0.0,162.40646
0.793,0.0,0.00048,0.0,162.40646
0.794,8.0,-0.00048,0.0,162.40646
0.795,9.0,0.0,0.0,162.40646
0.796,-3.0,0.00048,0.0,162.40646
0.797,0.0,0.0,0.0,162.40646
0.798,8.0,-0.00048,0.0,162.40646
0.799,2.0,0.00048,0.0,162.40646
0.8,5.0,0.0,0.0,162.40646
0.801,8.0,0.0,0.0,162.40646
0.802,8.0,0.00048,0.0,162.40646
0.803,8.0,-0.00048,0.0,162.40646
0.804,8.0,0.0,0.0,162.40646
0.805,0.0,-0.00048,0.0,162.40646
0.806,8.0,0.0,0.0,162.40646
0.807,8.0,0.00048,0.0,162.40646
0.808,10.0,0.0,0.0,162.40646
0.809,11.0,-0.00048,0.0,162.40646
0.81,-9.0,0.00095,0.0,162.40646
0.811,-1.0,0.0,0.0,162.40646
0.812,-2.0,0.0,0.0,162.40646
0.813,9.0,-0.00048,0.0,162.40646
0.814,6.0,0.00048,0.0,162.40646
0.815,0.0,-0.00095,0.0,162.40646
0.816,6.0,0.00048,0.0,162.40646
0.817,7.0,0.0,0.0,162.40646
0.818,5.0,0.00048,0.0,162.40646
0.819,9.0,0.0,0.0,162.40646
0.82,4.0,-0.00048,0.0,162.40646
0.821,13.0,-0.00048,0.0,162.40646
0.822,2.0,0.00095,0.0,162.40646
0.823,7.0,-0.00048,0.0,162.40646
0.824,1.0,0.00048,0.0,162.40646
0.825,7.0,-0.00048,0.0,162.40646
0.826,10.0,0.00095,0.0,162.40646
0.827,1.0,-0.00048,0.0,162.40646
0.828,12.0,0.0,0.0,162.40646
0.829,6.0,-0.00095,0.0,162.40646
0.83,8.0,0.00048,0.0,162.40646
0.831,0.0,0.0,0.0,162.40646
0.832,0.0,0.00048,0.0,162.40646
0.833,5.0,-0.00048,0.0,162.40646
0.834,8.0,0.0,0.0,162.40646
0.835,-1.0,0.0,0.0,162.40646
0.836,6.0,0.0,0.0,162.40646
0.837,8.0,-0.00048,0.0,162.40646
0.838,9.0,0.0,0.0,162.40646
0.839,11.0,0.0,0.0,162.40646
0.84,4.0,0.0,0.0,162.40646
0.841,6.0,0.00048,0.0,162.40646
0.842,15.0,0.00048,0.0,162.40646
0.843,7.0,-0.00095,0.0,162.40646
0.844,4.0,0.0,0.0,162.40646
0.845,8.0,0.0,0.0,162.40646
0.846,3.0,0.00048,0.0,162.40646
0.847,0.0,-0.00048,0.0,162.40646
0.848,3.0,0.00048,0.0,162.40646
0.849,13.0,-0.00048,0.0,162.40646
0.85,6.0,0.00048,0.0,162.40646
0.851,-4.0,0.0,0.0,162.40646
0.852,2.0,0.0,0.0,162.40646
0.853,-1.0,0.0,0.0,162.40646
0.854,2.0,0.00048,0.0,162.40646
0.855,0.0,0.0,0.0,162.40646
0.856,5.0,-0.00048,0.0,162.40646
0.857,5.0,0.0,0.0,162.40646
0.858,0.0,0.00048,0.0,162.40646
0.859,0.0,-0.00048,0.0,162.40646
0.86,10.0,0.0,0.0,162.40646
0.861,2.0,-0.00048,0.0,162.40646
0.862,2.0,0.00048,0.0,162.40646
0.863,8.0,0.00095,0.0,162.40646
0.864,1.0,-0.00048,0.0,162.40646
0.865,4.0,0.00048,0.0,162.40646
0.866,8.0,-0.00048,0.0,162.40646
0.867,3.0,0.0,0.0,162.40646
0.868,3.0,0.0,0.0,162.40646
0.869,0.0,0.0,0.0,162.40646
0.87,7.0,0.0,0.0,162.40646
0.871,7.0,0.0,0.0,162.40646
0.872,3.0,0.0,0.0,162.40646
0.873,8.0,0.0,0.0,162.40646
0.874,4.0,0.0,0.0,162.40646
0.875,8.0,-0.00048,0.0,162.40646
0.876,7.0,0.00048,0.0,162.40646
0.877,3.0,0.00048,0.0,162.40646
0.878,7.0,-0.00048,0.0,162.40646
0.879,2.0,-0.00048,0.0,162.40646
0.88,8.0,0.0,0.0,162.40646
0.881,16.0,0.00048,0.0,162.40646
0.882,10.0,-0.00095,0.0,162.40646
0.883,-2.0,0.00048,0.0,162.40646
0.884,-2.0,0.0,0.0,162.40646
0.885,6.0,0.0,0.0,162.40646
0.886,12.0,0.0,0.0,162.40646
0.887,1.0,-0.00048,0.0,162.40646
0.888,7.0,0.0,0.0,162.40646
0.889,4.0,-0.00048,0.0,162.40645
0.89,4.0,0.00048,0.0,162.40646
0.891,0.0,0.0,0.0,162.40646
0.892,13.0,0.00048,0.0,162.40646
0.893,-1.0,-0.00048,0.0,162.40646
0.894,0.0,0.0,0.0,162.40646
0.895,11.0,0.0,0.0,162.40646
0.896,12.0,0.0,0.0,162.40646
0.897,5.0,0.00095,0.0,162.40646
0.898,3.0,-0.00048,0.0,162.40646
0.899,1.0,0.0,0.0,162.40646
0.9,3.0,0.0,0.0,162.40646
0.901,4.0,0.0,0.0,162.40646
0.902,0.0,0.0,0.0,162.40646
0.903,4.0,0.00095,0.0,162.40646
0.904,1.0,-0.00095,0.0,162.40646
0.905,0.0,0.00095,0.0,162.40646
0.906,7.0,-0.00143,0.0,162.40646
0.907,0.0,0.00048,0.0,162.40646
0.908,0.0,0.0,0.0,162.40646
0.909,8.0,-0.00048,0.0,162.40646
0.91,8.0,0.00095,0.0,162.40646
0.911,5.0,-0.00095,0.0,162.40646
0.912,8.0,0.0,0.0,162.40646
0.913,9.0,0.00048,0.0,162.40646
0.914,5.0,-0.00048,0.0,162.40646
0.915,6.0,0.00095,0.0,162.40646
0.916,5.0,0.00048,0.0,162.40646
0.917,3.0,-0.00143,0.0,162.40646
0.918,4.0,0.00048,0.0,162.40646
0.919,8.0,0.0,0.0,162.40646
0.92,7.0,-0.00048,0.0,162.40646
0.921,4.0,0.00048,0.0,162.40646
0.922,0.0,0.0,0.0,162.40646
0.923,7.0,-0.00048,0.0,162.40646
0.924,4.0,0.00048,0.0,162.40646
0.925,5.0,-0.00048,0.0,162.40646
0.926,8.0,0.00048,0.0,162.40646
0.927,0.0,0.0,0.0,162.40646
0.928,2.0,-0.00095,0.0,162.40645
0.929,1.0,0.00143,0.0,162.40646
0.93,3.0,-0.00095,0.0,162.40646
0.931,8.0,0.0,0.0,162.40646
0.932,3.0,0.00048,0.0,162.40646
0.933,12.0,-0.00048,0.0,162.40646
0.934,4.0,0.00095,0.0,162.40646
0.935,9.0,-0.00048,0.0,162.40646
0.936,6.0,0.0,0.0,162.40646
0.937,7.0,-0.00048,0.0,162.40646
0.938,4.0,0.0,0.0,162.40646
0.939,1.0,0.00048,0.0,162.40646
0.94,7.0,0.0,0.0,162.40646
0.941,6.0,-0.00048,0.0,162.40646
0.942,7.0,0.00048,0.0,162.40646
0.943,8.0,0.0,0.0,162.40646
0.944,11.0,-0.00048,0.0,162.40646
0.945,0.0,0.0,0.0,162.40646
0.946,1.0,0.0,0.0,162.40646
0.947,6.0,0.00048,0.0,162.40646
0.948,9.0,0.0,0.0,162.40646
0.949,0.0,0.0,0.0,162.40646
0.95,1.0,0.0,0.0,162.40646
0.951,13.0,0.00048,0.0,162.40646
0.952,3.0,-0.00048,0.0,162.40646
0.953,1.0,0.00048,0.0,162.40646
0.954,0.0,-0.00048,0.0,162.40646
0.955,1.0,0.00048,0.0,162.40646
0.956,1.0,-0.00095,0.0,162.40646
0.957,7.0,0.00048,0.0,162.40646
0.958,3.0,0.0,0.0,162.40646
0.959,1.0,0.0,0.0,162.40646
0.96,1.0,-0.00048,0.0,162.40646
0.961,7.0,0.00048,0.0,162.40646
0.962,6.0,0.0,0.0,162.40646
0.963,0.0,0.0,0.0,162.40646
0.964,1.0,0.00048,0.0,162.40646
0.965,10.0,-0.00048,0.0,162.40646
0.966,-3.0,-0.00048,0.0,162.40646
0.967,10.0,0.00095,0.0,162.40646
0.968,3.0,-0.00095,0.0,162.40646
0.969,7.0,-0.00048,0.0,162.40645
0.97,0.0,0.00048,0.0,162.40646
0.971,4.0,0.00095,0.0,162.40646
0.972,7.0,-0.00143,0.0,162.40645
0.973,-5.0,0.0,0.0,162.40645
0.974,-3.0,0.00143,0.0,162.40646
0.975,5.0,-0.00143,0.0,162.40645
0.976,8.0,0.00095,0.0,162.40646
0.977,6.0,-0.00048,0.0,162.40646
0.978,7.0,0.0,0.0,162.40646
0.979,-2.0,0.0,0.0,162.40646
0.98,4.0,0.00048,0.0,162.40646
0.981,6.0,-0.00048,0.0,162.40646
0.982,6.0,0.0,0.0,162.40646
0.983,1.0,0.00048,0.0,162.40646
0.984,4.0,0.0,0.0,162.40646
0.985,3.0,-0.00048,0.0,162.40646
0.986,1.0,0.0,0.0,162.40646
0.987,7.0,0.00048,0.0,162.40646
0.988,20.0,0.0,0.0,162.40646
0.989,17.0,-0.00095,0.0,162.40645
0.99,8.0,0.00095,0.0,162.40646
0.991,-2.0,0.0,0.0,162.40646
0.992,4.0,-0.00048,0.0,162.40646
0.993,-3.0,0.0,0.0,162.40646
0.994,6.0,0.00048,0.0,162.40646
0.995,1.0,0.0,0.0,162.40646
0.996,1.0,0.0,0.0,162.40646
0.997,10.0,0.00048,0.0,162.40646
0.998,6.0,-0.00048,0.0,162.40646
0.999,4.0,-0.00048,0.0,162.40646
1.0,10.0,0.00095,0.0,162.40646
1.001,-1.0,-0.00048,0.0,162.40646
1.002,3.0,0.0,0.0,162.40646
1.003,2.0,0.00048,0.0,162.40646
1.004,5.0,0.0,0.0,162.40646
1.005,6.0,-0.00048,0.0,162.40646
1.006,5.0,0.00048,0.0,162.40646
1.007,7.0,-0.00048,0.0,162.40646
1.008,2.0,0.0,0.0,162.40646
1.009,6.0,0.00048,0.0,162.40646
1.01,8.0,-0.00048,0.0,162.40646
1.011,6.0,0.00048,0.0,162.40646
1.012,7.0,-0.00048,0.0,162.40646
1.013,6.0,0.0,0.0,162.40646
1.014,3.0,0.0,0.0,162.40646
1.015,11.0,0.00048,0.0,162.40646
1.016,1.0,0.00048,0.0,162.40646
1.017,4.0,-0.00095,0.0,162.40646
1.018,7.0,0.0,0.0,162.40646
1.019,7.0,0.0,0.0,162.40646
1.02,6.0,0.00048,0.0,162.40646
1.021,10.0,-0.00048,0.0,162.40646
1.022,5.0,-0.00048,0.0,162.40646
1.023,4.0,0.00048,0.0,162.40646
1.024,2.0,0.0,0.0,162.40646
1.025,6.0,-0.00048,0.0,162.40646
1.026,1.0,0.00048,0.0,162.40646
1.027,5.0,0.0,0.0,162.40646
1.028,6.0,0.0,0.0,162.40646
1.029,7.0,0.0,0.0,162.40646
1.03,6.0,0.0,0.0,162.40646
1.031,9.0,-0.00048,0.0,162.40646
1.032,9.0,0.00048,0.0,162.40646
1.033,8.0,0.0,0.0,162.40646
1.034,14.0,-0.00048,0.0,162.40646
1.035,3.0,0.0,0.0,162.40646
1.036,7.0,0.00095,0.0,162.40646
1.037,-1.0,-0.00095,0.0,162.40646
1.038,3.0,-0.00048,0.0,162.40645
1.039,13.0,0.00048,0.0,162.40646
1.04,5.0,0.00048,0.0,162.40646
1.041,8.0,-0.00048,0.0,162.40646
1.042,11.0,0.0,0.0,162.40646
1.043,10.0,0.00048,0.0,162.40646
1.044,6.0,0.0,0.0,162.40646
1.045,-2.0,-0.00048,0.0,162.40646
1.046,8.0,0.00095,0.0,162.40646
1.047,7.0,0.0,0.0,162.40646
1.048,7.0,-0.00048,0.0,162.40646
1.049,5.0,-0.00048,0.0,162.40646
1.05,9.0,0.0,0.0,162.40646
1.051,9.0,0.00095,0.0,162.40646
1.052,4.0,-0.00048,0.0,162.40646
1.053,8.0,-0.00048,0.0,162.40646
1.054,-1.0,0.00048,0.0,162.40646
1.055,8.0,0.0,0.0,162.40646
1.056,12.0,-0.00048,0.0,162.40646
1.057,9.0,0.0,0.0,162.40646
1.058,2.0,0.00095,0.0,162.40646
1.059,5.0,-0.00048,0.0,162.40646
1.06,10.0,0.0,0.0,162.40646
1.061,3.0,-0.00048,0.0,162.40646
1.062,10.0,0.00095,0.0,162.40646
1.063,11.0,0.0,0.0,162.40646
1.064,5.0,0.00048,0.0,162.40646
1.065,8.0,-0.00048,0.0,162.40646
1.066,12.0,0.0,0.0,162.40646
1.067,5.0,-0.00048,0.0,162.40646
1.068,3.0,0.0,0.0,162.40646
1.069,-4.0,0.00048,0.0,162.40646
1.07,3.0,-0.00048,0.0,162.40646
1.071,0.0,0.0,0.0,162.40646
1.072,6.0,-0.00048,0.0,162.40646
1.073,7.0,0.00048,0.0,162.40646
1.074,-4.0,-0.00048,0.0,162.40646
1.075,3.0,0.00095,0.0,162.40646
1.076,1.0,-0.00048,0.0,162.40646
1.077,6.0,0.00048,0.0,162.40646
1.078,2.0,-0.00048,0.0,162.40646
1.079,11.0,0.00048,0.0,162.40646
1.08,7.0,-0.00048,0.0,162.40646
1.081,4.0,0.0,0.0,162.40646
1.082,3.0,0.0,0.0,162.40646
1.083,0.0,-0.00048,0.0,162.40646
1.084,8.0,0.00095,0.0,162.40646
1.085,4.0,0.00048,0.0,162.40646
1.086,7.0,-0.00095,0.0,162.40646
1.087,14.0,0.0,0.0,162.40646
1.088,10.0,0.00048,0.0,162.40646
1.089,4.0,0.0,0.0,162.40646
1.09,-1.0,-0.00048,0.0,162.40646
1.091,15.0,0.0,0.0,162.40646
1.092,2.0,-0.00048,0.0,162.40646
1.093,1.0,0.00048,0.0,162.40646
1.094,7.0,0.00048,0.0,162.40646
1.095,6.0,-0.00048,0.0,162.40646
1.096,6.0,0.00048,0.0,162.40646
1.097,17.0,-0.00048,0.0,162.40646
1.098,9.0,0.0,0.0,162.40646
1.099,0.0,-0.00095,0.0,162.40645
1.1,3.0,0.00095,0.0,162.40646
1.101,0.0,-0.00095,0.0,162.40645
1.102,17.0,0.00095,0.0,162.40646
1.103,0.0,0.0,0.0,162.40646
1.104,4.0,-0.00048,0.0,162.40646
1.105,4.0,0.00048,0.0,162.40646
1.106,6.0,-0.00048,0.0,162.40646
1.107,10.0,0.0,0.0,162.40646
1.108,-6.0,0.00048,0.0,162.40646
1.109,3.0,0.00048,0.0,162.40646
1.11,10.0,-0.00048,0.0,162.40646
1.111,5.0,0.0,0.0,162.40646
1.112,7.0,0.0,0.0,162.40646
1.113,7.0,0.00095,0.0,162.40646
1.114,7.0,-0.00048,0.0,162.40646
1.115,7.0,-0.00095,0.0,162.40646
1.116,6.0,0.00048,0.0,162.40646
1.117,3.0,0.0,0.0,162.40646
1.118,1.0,0.0,0.0,162.40646
1.119,-1.0,0.0,0.0,162.40646
1.12,6.0,-0.00048,0.0,162.40646
1.121,6.0,-0.00048,0.0,162.40645
1.122,4.0,0.00048,0.0,162.40646
1.123,7.0,0.0,0.0,162.40646
1.124,8.0,0.00048,0.0,162.40646
1.125,10.0,-0.00048,0.0,162.40646
1.126,4.0,0.00095,0.0,162.40646
1.127,-1.0,-0.00048,0.0,162.40646
1.128,1.0,0.0,0.0,162.40646
1.129,14.0,0.00048,0.0,162.40646
1.13,7.0,-0.00048,0.0,162.40646
1.131,3.0,0.0,0.0,162.40646
1.132,1.0,0.0,0.0,162.40646
1.133,5.0,0.0,0.0,162.40646
1.134,3.0,-0.00048,0.0,162.40646
1.135,3.0,0.00143,0.0,162.40646
1.136,2.0,-0.00095,0.0,162.40646
1.137,8.0,0.0,0.0,162.40646
1.138,3.0,0.00095,0.0,162.40646
1.139,4.0,-0.00095,0.0,162.40646
1.14,0.0,-0.00048,0.0,162.40646
1.141,-2.0,0.00048,0.0,162.40646
1.142,0.0,0.00048,0.0,162.40646
1.143,5.0,-0.00048,0.0,162.40646
1.144,1.0,0.0,0.0,162.40646
1.145,0.0,0.0,0.0,162.40646
1.146,4.0,0.0,0.0,162.40646
1.147,3.0,0.00048,0.0,162.40646
1.148,-3.0,0.0,0.0,162.40646
1.149,10.0,0.0,0.0,162.40646
1.15,4.0,0.0,0.0,162.40646
1.151,6.0,-0.00048,0.0,162.40646
1.152,-2.0,0.0,0.0,162.40646
1.153,3.0,0.00048,0.0,162.40646
1.154,2.0,0.00048,0.0,162.40646
1.155,5.0,-0.00095,0.0,162.40646
1.156,0.0,0.0,0.0,162.40646
1.157,-1.0,0.00048,0.0,162.40646
1.158,1.0,-0.00048,0.0,162.40646
1.159,5.0,0.0,0.0,162.40646
1.16,3.0,0.00048,0.0,162.40646
1.161,1.0,0.0,0.0,162.40646
1.162,7.0,0.0,0.0,162.40646
1.163,15.0,-0.00095,0.0,162.40646
1.164,6.0,0.00048,0.0,162.40646
1.165,6.0,-0.00048,0.0,162.40646
1.166,5.0,0.00095,0.0,162.40646
1.167,10.0,-0.00048,0.0,162.40646
1.168,4.0,0.0,0.0,162.40646
1.169,5.0,0.00048,0.0,162.40646
1.17,1.0,-0.00095,0.0,162.40646
1.171,2.0,0.00095,0.0,162.40646
1.172,0.0,-0.00048,0.0,162.40646
1.173,1.0,-0.00095,0.0,162.40645
1.174,0.0,0.00048,0.0,162.40646
1.175,8.0,0.00048,0.0,162.40646
1.176,2.0,0.0,0.0,162.40646
1.177,1.0,0.0,0.0,162.40646
1.178,6.0,-0.00095,0.0,162.40645
1.179,5.0,0.00095,0.0,162.40646
1.18,9.0,0.00048,0.0,162.40646
1.181,3.0,-0.00048,0.0,162.40646
1.182,6.0,0.0,0.0,162.40646
1.183,2.0,0.00048,0.0,162.40646
1.184,8.0,-0.00048,0.0,162.40646
1.185,2.0,0.00048,0.0,162.40646
1.186,4.0,0.0,0.0,162.40646
1.187,4.0,-0.00048,0.0,162.40646
1.188,-3.0,0.0,0.0,162.40646
1.189,6.0,0.0,0.0,162.40646
1.19,2.0,0.00048,0.0,162.40646
1.191,2.0,0.0,0.0,162.40646
1.192,2.0,-0.00048,0.0,162.40646
1.193,9.0,0.0,0.0,162.40646
1.194,-1.0,0.00095,0.0,162.40646
1.195,2.0,-0.00143,0.0,162.40646
1.196,0.0,0.0,0.0,162.40646
1.197,6.0,0.0,0.0,162.40646
1.198,3.0,0.00048,0.0,162.40646
1.199,7.0,0.0,0.0,162.40646
1.2,-2.0,0.0,0.0,162.40646
1.201,6.0,0.0,0.0,162.40646
1.202,13.0,-0.00048,0.0,162.40646
1.203,2.0,0.00048,0.0,162.40646
1.204,2.0,-0.00095,0.0,162.40645
1.205,5.0,0.00095,0.0,162.40646
1.206,0.0,-0.00048,0.0,162.40646
1.207,3.0,0.0,0.0,162.40646
1.208,0.0,0.00048,0.0,162.40646
1.209,5.0,-0.00048,0.0,162.40646
1.21,10.0,0.00048,0.0,162.40646
1.211,3.0,-0.00048,0.0,162.40646
1.212,0.0,-0.00048,0.0,162.40645
1.213,0.0,0.00048,0.0,162.40646
1.214,7.0,0.0,0.0,162.40646
1.215,-1.0,-0.00048,0.0,162.40645
1.216,3.0,0.0,0.0,162.40645
1.217,3.0,0.00048,0.0,162.40646
1.218,1.0,0.0,0.0,162.40646
1.219,2.0,0.00048,0.0,162.40646
1.22,6.0,0.0,0.0,162.40646
1.221,-6.0,0.0,0.0,162.40646
1.222,10.0,0.0,0.0,162.40646
1.223,7.0,0.0,0.0,162.40646
1.224,8.0,0.0,0.0,162.40646
1.225,16.0,-0.00048,0.0,162.40646
1.226,3.0,0.0,0.0,162.40646
1.227,9.0,0.00095,0.0,162.40646
1.228,-1.0,-0.00095,0.0,162.40646
1.229,3.0,0.00048,0.0,162.40646
1.23,-3.0,-0.00048,0.0,162.40646
1.231,7.0,0.00048,0.0,162.40646
1.232,-3.0,0.0,0.0,162.40646
1.233,15.0,-0.00048,0.0,162.40646
1.234,4.0,0.00048,0.0,162.40646
1.235,-1.0,0.0,0.0,162.40646
1.236,6.0,0.0,0.0,162.40646
1.237,0.0,0.00048,0.0,162.40646
1.238,3.0,-0.00048,0.0,162.40646
1.239,0.0,0.0,0.0,162.40646
1.24,0.0,0.0,0.0,162.40646
1.241,3.0,-0.00048,0.0,162.40646
1.242,12.0,0.00048,0.0,162.40646
1.243,5.0,-0.00095,0.0,162.40645
1.244,5.0,0.0,0.0,162.40645
1.245,-2.0,0.00095,0.0,162.40646
1.246,12.0,0.0,0.0,162.40646
1.247,2.0,-0.00048,0.0,162.40646
1.248,2.0,0.0,0.0,162.40646
1.249,7.0,0.00048,0.0,162.40646
1.25,7.0,0.0,0.0,162.40646
1.251,9.0,0.0,0.0,162.40646
1.252,0.0,-0.00048,0.0,162.40646
1.253,2.0,0.0,0.0,162.40646
1.254,-1.0,0.0,0.0,162.40646
1.255,8.0,0.0,0.0,162.40646
1.256,9.0,0.0,0.0,162.40646
1.257,11.0,0.0,0.0,162.40646
1.258,7.0,0.0,0.0,162.40646
1.259,6.0,0.00048,0.0,162.40646
